# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,3.85925
1.0,20.0,1000.0,60.0,1.1821
1.0,40.0,1000.0,60.0,1.17485
1.0,60.0,1000.0,60.0,0.06465
1.0,80.0,1000.0,60.0,1.18505
1.0,100.0,1000.0,60.0,1.2484
1.0,120.0,1000.0,60.0,1.17415
1.0,140.0,1000.0,60.0,1.182625
1.0,160.0,1000.0,60.0,1.43355
1.0,180.0,1000.0,60.0,1.170825
1.0,200.0,1000.0,60.0,1.1792
1.0,220.0,1000.0,60.0,1.241625
1.0,240.0,1000.0,60.0,1.173025
1.0,260.0,1000.0,60.0,1.1643
1.0,280.0,1000.0,60.0,1.233675
1.0,300.0,1000.0,60.0,1.189375
1.0,320.0,1000.0,60.0,1.1736
1.0,340.0,1000.0,60.0,1.165775
1.0,360.0,1000.0,60.0,1.255475
1.0,380.0,1000.0,60.0,1.17615
1.0,400.0,1000.0,60.0,1.171075
1.0,420.0,1000.0,60.0,1.256025
1.0,440.0,1000.0,60.0,1.17495
1.0,460.0,1000.0,60.0,1.1766
1.0,480.0,1000.0,60.0,1.254325
1.0,500.0,1000.0,60.0,1.178325
1.0,520.0,1000.0,60.0,1.171225
1.0,540.0,1000.0,60.0,1.240175
1.0,560.0,1000.0,60.0,1.180125
1.0,580.0,1000.0,60.0,1.2927
1.0,600.0,1000.0,60.0,1.241025
1.0,620.0,1000.0,60.0,1.169725
1.0,640.0,1000.0,60.0,1.4273
1.0,660.0,1000.0,60.0,1.1476
1.0,680.0,1000.0,60.0,1.20485
1.0,700.0,1000.0,60.0,1.13615
1.0,720.0,1000.0,60.0,1.14815
1.0,740.0,1000.0,60.0,1.20525
1.0,760.0,1000.0,60.0,1.1447
1.0,780.0,1000.0,60.0,1.154825
1.0,800.0,1000.0,60.0,1.201925
1.0,820.0,1000.0,60.0,1.1304
1.0,840.0,1000.0,60.0,1.148025
1.0,860.0,1000.0,60.0,1.2115
1.0,880.0,1000.0,60.0,1.148625
1.0,900.0,1000.0,60.0,1.1464
1.0,920.0,1000.0,60.0,1.2125
1.0,940.0,1000.0,60.0,1.136825
1.0,960.0,1000.0,60.0,1.1488
1.0,980.0,1000.0,60.0,1.270625
1.0,1000.0,1000.0,60.0,1.1366
1.0,1020.0,1000.0,60.0,1.1415
1.0,1040.0,1000.0,60.0,1.14865
2.0,0.0,1000.0,60.0,1.16305
2.0,20.0,1000.0,60.0,1.145775
2.0,40.0,1000.0,60.0,1.13585
2.0,60.0,1000.0,60.0,0.064025
2.0,80.0,1000.0,60.0,1.145475
2.0,100.0,1000.0,60.0,1.1376
