# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intersocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,26.605925
1.0,20.0,1000.0,60.0,1.5165
1.0,40.0,1000.0,60.0,1.517575
1.0,60.0,1000.0,60.0,0.0945
1.0,80.0,1000.0,60.0,1.526075
1.0,100.0,1000.0,60.0,1.58655
1.0,120.0,1000.0,60.0,1.668525
1.0,140.0,1000.0,60.0,1.490675
1.0,160.0,1000.0,60.0,1.54965
1.0,180.0,1000.0,60.0,1.487925
1.0,200.0,1000.0,60.0,1.481425
1.0,220.0,1000.0,60.0,1.80675
1.0,240.0,1000.0,60.0,1.5373
1.0,260.0,1000.0,60.0,1.716275
1.0,280.0,1000.0,60.0,1.47365
1.0,300.0,1000.0,60.0,1.494725
1.0,320.0,1000.0,60.0,1.4655
1.0,340.0,1000.0,60.0,1.47845
1.0,360.0,1000.0,60.0,1.519075
1.0,380.0,1000.0,60.0,1.4944
1.0,400.0,1000.0,60.0,1.509975
1.0,420.0,1000.0,60.0,1.545475
1.0,440.0,1000.0,60.0,1.6093
1.0,460.0,1000.0,60.0,1.4584
1.0,480.0,1000.0,60.0,1.5213
1.0,500.0,1000.0,60.0,1.489325
1.0,520.0,1000.0,60.0,1.4838
1.0,540.0,1000.0,60.0,1.55
1.0,560.0,1000.0,60.0,1.42505
1.0,580.0,1000.0,60.0,1.450925
1.0,600.0,1000.0,60.0,1.534525
1.0,620.0,1000.0,60.0,1.459925
1.0,640.0,1000.0,60.0,1.467775
1.0,660.0,1000.0,60.0,1.4399
1.0,680.0,1000.0,60.0,1.552675
1.0,700.0,1000.0,60.0,1.4789
1.0,720.0,1000.0,60.0,1.428525
1.0,740.0,1000.0,60.0,1.49825
1.0,760.0,1000.0,60.0,1.62285
1.0,780.0,1000.0,60.0,1.482625
1.0,800.0,1000.0,60.0,1.49985
1.0,820.0,1000.0,60.0,1.4843
1.0,840.0,1000.0,60.0,1.479775
1.0,860.0,1000.0,60.0,1.538975
1.0,880.0,1000.0,60.0,1.524575
1.0,900.0,1000.0,60.0,1.470675
1.0,920.0,1000.0,60.0,1.48295
1.0,940.0,1000.0,60.0,1.446775
1.0,960.0,1000.0,60.0,1.47195
1.0,980.0,1000.0,60.0,1.49785
1.0,1000.0,1000.0,60.0,1.423275
1.0,1020.0,1000.0,60.0,1.463975
1.0,1040.0,1000.0,60.0,1.470725
2.0,0.0,1000.0,60.0,1.497825
2.0,20.0,1000.0,60.0,1.61125
2.0,40.0,1000.0,60.0,1.45375
2.0,60.0,1000.0,60.0,0.085725
2.0,80.0,1000.0,60.0,1.452425
2.0,100.0,1000.0,60.0,1.459175
2.0,120.0,1000.0,60.0,1.4839
2.0,140.0,1000.0,60.0,1.4406
2.0,160.0,1000.0,60.0,1.417375
2.0,180.0,1000.0,60.0,1.4798
2.0,200.0,1000.0,60.0,1.498
2.0,220.0,1000.0,60.0,1.427475
2.0,240.0,1000.0,60.0,1.441575
2.0,260.0,1000.0,60.0,1.4607
2.0,280.0,1000.0,60.0,1.4529
2.0,300.0,1000.0,60.0,1.4329
2.0,320.0,1000.0,60.0,1.446925
2.0,340.0,1000.0,60.0,1.579875
2.0,360.0,1000.0,60.0,1.467925
2.0,380.0,1000.0,60.0,1.480325
2.0,400.0,1000.0,60.0,1.44105
2.0,420.0,1000.0,60.0,1.466825
2.0,440.0,1000.0,60.0,1.463775
2.0,460.0,1000.0,60.0,1.477075
2.0,480.0,1000.0,60.0,1.48075
2.0,500.0,1000.0,60.0,1.43055
2.0,520.0,1000.0,60.0,1.458625
2.0,540.0,1000.0,60.0,1.468625
2.0,560.0,1000.0,60.0,1.456725
2.0,580.0,1000.0,60.0,1.4599
2.0,600.0,1000.0,60.0,1.4867
2.0,620.0,1000.0,60.0,1.4412
2.0,640.0,1000.0,60.0,1.5094
2.0,660.0,1000.0,60.0,1.431475
2.0,680.0,1000.0,60.0,1.504775
2.0,700.0,1000.0,60.0,1.481375
2.0,720.0,1000.0,60.0,1.45235
2.0,740.0,1000.0,60.0,1.429125
2.0,760.0,1000.0,60.0,1.485825
2.0,780.0,1000.0,60.0,1.4695
2.0,800.0,1000.0,60.0,1.43725
2.0,820.0,1000.0,60.0,1.471375
2.0,840.0,1000.0,60.0,1.46715
2.0,860.0,1000.0,60.0,1.4366
2.0,880.0,1000.0,60.0,1.444475
2.0,900.0,1000.0,60.0,1.44855
2.0,920.0,1000.0,60.0,1.4695
2.0,940.0,1000.0,60.0,1.438425
2.0,960.0,1000.0,60.0,1.449075
2.0,980.0,1000.0,60.0,1.462225
2.0,1000.0,1000.0,60.0,1.535825
2.0,1020.0,1000.0,60.0,1.49435
2.0,1040.0,1000.0,60.0,1.481475
4.0,0.0,1000.0,60.0,1.474875
4.0,20.0,1000.0,60.0,1.4564
4.0,40.0,1000.0,60.0,1.4578
4.0,60.0,1000.0,60.0,0.09095
4.0,80.0,1000.0,60.0,1.44945
4.0,100.0,1000.0,60.0,1.439125
4.0,120.0,1000.0,60.0,1.451825
4.0,140.0,1000.0,60.0,1.506575
4.0,160.0,1000.0,60.0,1.4578
4.0,180.0,1000.0,60.0,1.4543
4.0,200.0,1000.0,60.0,1.46555
4.0,220.0,1000.0,60.0,1.455425
4.0,240.0,1000.0,60.0,1.4476
4.0,260.0,1000.0,60.0,1.524
4.0,280.0,1000.0,60.0,1.4816
4.0,300.0,1000.0,60.0,1.466975
4.0,320.0,1000.0,60.0,1.464325
4.0,340.0,1000.0,60.0,1.44565
4.0,360.0,1000.0,60.0,1.442525
4.0,380.0,1000.0,60.0,1.4505
4.0,400.0,1000.0,60.0,1.49225
4.0,420.0,1000.0,60.0,1.4776
4.0,440.0,1000.0,60.0,1.4551
4.0,460.0,1000.0,60.0,1.464025
4.0,480.0,1000.0,60.0,1.44385
4.0,500.0,1000.0,60.0,1.4363
4.0,520.0,1000.0,60.0,1.459325
4.0,540.0,1000.0,60.0,1.45325
4.0,560.0,1000.0,60.0,1.457575
4.0,580.0,1000.0,60.0,1.501325
4.0,600.0,1000.0,60.0,1.565775
4.0,620.0,1000.0,60.0,1.4169
4.0,640.0,1000.0,60.0,1.466775
4.0,660.0,1000.0,60.0,1.473875
4.0,680.0,1000.0,60.0,1.428925
4.0,700.0,1000.0,60.0,1.459525
4.0,720.0,1000.0,60.0,1.462425
4.0,740.0,1000.0,60.0,1.4623
4.0,760.0,1000.0,60.0,1.455425
4.0,780.0,1000.0,60.0,1.4826
4.0,800.0,1000.0,60.0,1.439775
4.0,820.0,1000.0,60.0,1.420575
4.0,840.0,1000.0,60.0,1.4741
4.0,860.0,1000.0,60.0,1.4654
4.0,880.0,1000.0,60.0,1.459825
4.0,900.0,1000.0,60.0,1.4591
4.0,920.0,1000.0,60.0,1.46535
4.0,940.0,1000.0,60.0,1.558725
4.0,960.0,1000.0,60.0,1.486625
4.0,980.0,1000.0,60.0,1.47025
4.0,1000.0,1000.0,60.0,1.44395
4.0,1020.0,1000.0,60.0,1.457475
4.0,1040.0,1000.0,60.0,1.535975
8.0,0.0,1000.0,60.0,1.4498
8.0,20.0,1000.0,60.0,1.47965
8.0,40.0,1000.0,60.0,1.4479
8.0,60.0,1000.0,60.0,0.093725
8.0,80.0,1000.0,60.0,1.48825
8.0,100.0,1000.0,60.0,1.46395
8.0,120.0,1000.0,60.0,1.4788
8.0,140.0,1000.0,60.0,1.4403
8.0,160.0,1000.0,60.0,1.445175
8.0,180.0,1000.0,60.0,1.51435
8.0,200.0,1000.0,60.0,1.4233
8.0,220.0,1000.0,60.0,1.479775
8.0,240.0,1000.0,60.0,1.48265
8.0,260.0,1000.0,60.0,1.44985
8.0,280.0,1000.0,60.0,1.453
8.0,300.0,1000.0,60.0,1.44835
8.0,320.0,1000.0,60.0,1.4634
8.0,340.0,1000.0,60.0,1.455575
8.0,360.0,1000.0,60.0,1.467525
8.0,380.0,1000.0,60.0,1.43335
8.0,400.0,1000.0,60.0,1.459625
8.0,420.0,1000.0,60.0,1.449025
8.0,440.0,1000.0,60.0,1.4504
8.0,460.0,1000.0,60.0,1.4709
8.0,480.0,1000.0,60.0,1.4653
8.0,500.0,1000.0,60.0,1.47085
8.0,520.0,1000.0,60.0,1.57
8.0,540.0,1000.0,60.0,1.462225
8.0,560.0,1000.0,60.0,1.41775
8.0,580.0,1000.0,60.0,1.415375
8.0,600.0,1000.0,60.0,1.452575
8.0,620.0,1000.0,60.0,1.4574
8.0,640.0,1000.0,60.0,1.4426
8.0,660.0,1000.0,60.0,1.46775
8.0,680.0,1000.0,60.0,1.490725
8.0,700.0,1000.0,60.0,1.449575
8.0,720.0,1000.0,60.0,1.480075
8.0,740.0,1000.0,60.0,1.441725
8.0,760.0,1000.0,60.0,1.42565
8.0,780.0,1000.0,60.0,1.4366
8.0,800.0,1000.0,60.0,1.465725
8.0,820.0,1000.0,60.0,1.449625
8.0,840.0,1000.0,60.0,1.44755
8.0,860.0,1000.0,60.0,1.562425
8.0,880.0,1000.0,60.0,1.4645
8.0,900.0,1000.0,60.0,1.44025
8.0,920.0,1000.0,60.0,1.4773
8.0,940.0,1000.0,60.0,1.461675
8.0,960.0,1000.0,60.0,1.431375
8.0,980.0,1000.0,60.0,1.46835
8.0,1000.0,1000.0,60.0,1.463275
8.0,1020.0,1000.0,60.0,1.458075
8.0,1040.0,1000.0,60.0,1.4935
16.0,0.0,1000.0,60.0,1.508725
16.0,20.0,1000.0,60.0,1.453775
16.0,40.0,1000.0,60.0,1.513475
16.0,60.0,1000.0,60.0,0.088475
16.0,80.0,1000.0,60.0,1.54175
16.0,100.0,1000.0,60.0,1.47275
16.0,120.0,1000.0,60.0,1.59595
16.0,140.0,1000.0,60.0,1.485025
16.0,160.0,1000.0,60.0,1.504275
16.0,180.0,1000.0,60.0,1.52715
16.0,200.0,1000.0,60.0,1.509875
16.0,220.0,1000.0,60.0,1.48705
16.0,240.0,1000.0,60.0,1.4479
16.0,260.0,1000.0,60.0,1.448375
16.0,280.0,1000.0,60.0,1.4762
16.0,300.0,1000.0,60.0,1.494225
16.0,320.0,1000.0,60.0,1.484175
16.0,340.0,1000.0,60.0,1.465375
16.0,360.0,1000.0,60.0,1.490975
