# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intersocket +pemap L0,1 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,27.9602
1.0,20.0,1000.0,60.0,23.54965
1.0,40.0,1000.0,60.0,23.5314
1.0,60.0,1000.0,60.0,23.544775
1.0,80.0,1000.0,60.0,23.314775
1.0,100.0,1000.0,60.0,23.330825
1.0,120.0,1000.0,60.0,23.329975
1.0,140.0,1000.0,60.0,23.3723
1.0,160.0,1000.0,60.0,23.3403
1.0,180.0,1000.0,60.0,24.228025
1.0,200.0,1000.0,60.0,24.613175
1.0,220.0,1000.0,60.0,23.11365
1.0,240.0,1000.0,60.0,22.2122
1.0,260.0,1000.0,60.0,21.465825
1.0,280.0,1000.0,60.0,21.4718
1.0,300.0,1000.0,60.0,21.5548
1.0,320.0,1000.0,60.0,21.500325
1.0,340.0,1000.0,60.0,21.5181
1.0,360.0,1000.0,60.0,22.19065
1.0,380.0,1000.0,60.0,22.699525
1.0,400.0,1000.0,60.0,21.8277
1.0,420.0,1000.0,60.0,21.494875
1.0,440.0,1000.0,60.0,21.38325
1.0,460.0,1000.0,60.0,21.478575
1.0,480.0,1000.0,60.0,21.54685
1.0,500.0,1000.0,60.0,21.53545
1.0,520.0,1000.0,60.0,21.351875
1.0,540.0,1000.0,60.0,21.411725
1.0,560.0,1000.0,60.0,21.473425
1.0,580.0,1000.0,60.0,21.18815
1.0,600.0,1000.0,60.0,21.435375
1.0,620.0,1000.0,60.0,21.392375
1.0,640.0,1000.0,60.0,21.370275
1.0,660.0,1000.0,60.0,21.374375
1.0,680.0,1000.0,60.0,21.517075
1.0,700.0,1000.0,60.0,21.378
1.0,720.0,1000.0,60.0,21.507425
1.0,740.0,1000.0,60.0,21.4818
1.0,760.0,1000.0,60.0,21.47235
1.0,780.0,1000.0,60.0,21.407225
1.0,800.0,1000.0,60.0,21.459625
1.0,820.0,1000.0,60.0,21.437425
1.0,840.0,1000.0,60.0,21.32785
1.0,860.0,1000.0,60.0,21.402975
1.0,880.0,1000.0,60.0,21.363125
1.0,900.0,1000.0,60.0,21.3886
1.0,920.0,1000.0,60.0,21.5464
1.0,940.0,1000.0,60.0,21.4481
1.0,960.0,1000.0,60.0,21.379
1.0,980.0,1000.0,60.0,21.338625
1.0,1000.0,1000.0,60.0,21.467525
1.0,1020.0,1000.0,60.0,21.44825
1.0,1040.0,1000.0,60.0,21.442725
2.0,0.0,1000.0,60.0,22.495375
2.0,20.0,1000.0,60.0,21.101975
