# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intersocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,224.333125
1.0,20.0,1000.0,60.0,1.471425
1.0,40.0,1000.0,60.0,1.4234
1.0,60.0,1000.0,60.0,0.09515
1.0,80.0,1000.0,60.0,1.59025
1.0,100.0,1000.0,60.0,1.461575
1.0,120.0,1000.0,60.0,1.80585
1.0,140.0,1000.0,60.0,1.4344
1.0,160.0,1000.0,60.0,1.51095
1.0,180.0,1000.0,60.0,1.45885
1.0,200.0,1000.0,60.0,1.429575
1.0,220.0,1000.0,60.0,1.51995
1.0,240.0,1000.0,60.0,1.45545
1.0,260.0,1000.0,60.0,1.428225
1.0,280.0,1000.0,60.0,1.467
1.0,300.0,1000.0,60.0,1.4176
1.0,320.0,1000.0,60.0,1.448625
1.0,340.0,1000.0,60.0,1.45435
1.0,360.0,1000.0,60.0,1.52845
1.0,380.0,1000.0,60.0,1.446975
1.0,400.0,1000.0,60.0,1.546625
1.0,420.0,1000.0,60.0,1.5127
1.0,440.0,1000.0,60.0,1.48655
1.0,460.0,1000.0,60.0,1.400175
1.0,480.0,1000.0,60.0,1.46865
1.0,500.0,1000.0,60.0,1.4079
1.0,520.0,1000.0,60.0,1.698275
1.0,540.0,1000.0,60.0,1.480525
1.0,560.0,1000.0,60.0,1.436325
1.0,580.0,1000.0,60.0,1.396475
1.0,600.0,1000.0,60.0,1.4586
1.0,620.0,1000.0,60.0,1.415525
1.0,640.0,1000.0,60.0,1.422975
1.0,660.0,1000.0,60.0,1.414525
1.0,680.0,1000.0,60.0,1.44985
1.0,700.0,1000.0,60.0,1.380475
1.0,720.0,1000.0,60.0,1.423025
1.0,740.0,1000.0,60.0,1.6023
1.0,760.0,1000.0,60.0,1.476275
1.0,780.0,1000.0,60.0,1.3736
1.0,800.0,1000.0,60.0,1.451775
1.0,820.0,1000.0,60.0,1.438175
1.0,840.0,1000.0,60.0,1.43855
