# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intersocket +pemap L0,1 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,28.902175
1.0,20.0,1000.0,60.0,24.3461
1.0,40.0,1000.0,60.0,24.315175
1.0,60.0,1000.0,60.0,24.249175
1.0,80.0,1000.0,60.0,24.166825
1.0,100.0,1000.0,60.0,24.1978
1.0,120.0,1000.0,60.0,24.2894
1.0,140.0,1000.0,60.0,24.235675
1.0,160.0,1000.0,60.0,24.24485
1.0,180.0,1000.0,60.0,24.235975
1.0,200.0,1000.0,60.0,24.168175
1.0,220.0,1000.0,60.0,23.946825
1.0,240.0,1000.0,60.0,22.9321
1.0,260.0,1000.0,60.0,22.294425
1.0,280.0,1000.0,60.0,22.3817
1.0,300.0,1000.0,60.0,22.70855
1.0,320.0,1000.0,60.0,22.4022
1.0,340.0,1000.0,60.0,22.33865
1.0,360.0,1000.0,60.0,22.460825
1.0,380.0,1000.0,60.0,22.1859
1.0,400.0,1000.0,60.0,22.24885
1.0,420.0,1000.0,60.0,22.453125
1.0,440.0,1000.0,60.0,22.41695
1.0,460.0,1000.0,60.0,22.42655
1.0,480.0,1000.0,60.0,22.4286
1.0,500.0,1000.0,60.0,22.3853
1.0,520.0,1000.0,60.0,22.21415
1.0,540.0,1000.0,60.0,22.262075
1.0,560.0,1000.0,60.0,22.210025
1.0,580.0,1000.0,60.0,22.14295
1.0,600.0,1000.0,60.0,22.339325
1.0,620.0,1000.0,60.0,22.28645
1.0,640.0,1000.0,60.0,22.26105
1.0,660.0,1000.0,60.0,22.065125
1.0,680.0,1000.0,60.0,21.18595
1.0,700.0,1000.0,60.0,21.596575
1.0,720.0,1000.0,60.0,22.3059
1.0,740.0,1000.0,60.0,21.441575
1.0,760.0,1000.0,60.0,23.120525
1.0,780.0,1000.0,60.0,22.693525
1.0,800.0,1000.0,60.0,22.3766
1.0,820.0,1000.0,60.0,22.432
1.0,840.0,1000.0,60.0,22.326625
1.0,860.0,1000.0,60.0,22.30875
1.0,880.0,1000.0,60.0,22.375975
1.0,900.0,1000.0,60.0,22.298275
1.0,920.0,1000.0,60.0,22.357325
1.0,940.0,1000.0,60.0,22.1497
1.0,960.0,1000.0,60.0,22.68905
1.0,980.0,1000.0,60.0,22.2947
1.0,1000.0,1000.0,60.0,22.434725
1.0,1020.0,1000.0,60.0,22.66355
1.0,1040.0,1000.0,60.0,22.044925
2.0,0.0,1000.0,60.0,23.3409
2.0,20.0,1000.0,60.0,21.99025
2.0,40.0,1000.0,60.0,22.425375
2.0,60.0,1000.0,60.0,21.920925
2.0,80.0,1000.0,60.0,21.8686
2.0,100.0,1000.0,60.0,21.812075
2.0,120.0,1000.0,60.0,21.782325
2.0,140.0,1000.0,60.0,21.886625
2.0,160.0,1000.0,60.0,21.870475
2.0,180.0,1000.0,60.0,22.097275
2.0,200.0,1000.0,60.0,21.8604
2.0,220.0,1000.0,60.0,20.6942
2.0,240.0,1000.0,60.0,21.20875
