# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,3.368125
1.0,20.0,1000.0,60.0,1.190175
1.0,40.0,1000.0,60.0,1.196025
1.0,60.0,1000.0,60.0,0.06715
1.0,80.0,1000.0,60.0,1.197775
1.0,100.0,1000.0,60.0,1.27095
1.0,120.0,1000.0,60.0,1.171125
1.0,140.0,1000.0,60.0,1.194725
1.0,160.0,1000.0,60.0,1.258375
1.0,180.0,1000.0,60.0,1.18575
1.0,200.0,1000.0,60.0,1.180675
1.0,220.0,1000.0,60.0,1.2523
1.0,240.0,1000.0,60.0,1.178375
1.0,260.0,1000.0,60.0,1.178025
1.0,280.0,1000.0,60.0,1.247575
1.0,300.0,1000.0,60.0,1.16365
1.0,320.0,1000.0,60.0,1.17155
1.0,340.0,1000.0,60.0,1.176925
1.0,360.0,1000.0,60.0,1.2435
1.0,380.0,1000.0,60.0,1.168825
1.0,400.0,1000.0,60.0,1.179125
1.0,420.0,1000.0,60.0,1.243775
1.0,440.0,1000.0,60.0,1.281975
1.0,460.0,1000.0,60.0,1.18705
1.0,480.0,1000.0,60.0,1.2447
1.0,500.0,1000.0,60.0,1.175025
1.0,520.0,1000.0,60.0,1.174975
1.0,540.0,1000.0,60.0,1.24195
1.0,560.0,1000.0,60.0,1.17075
1.0,580.0,1000.0,60.0,1.173175
1.0,600.0,1000.0,60.0,1.2486
1.0,620.0,1000.0,60.0,1.1715
1.0,640.0,1000.0,60.0,1.173125
1.0,660.0,1000.0,60.0,1.1885
1.0,680.0,1000.0,60.0,1.23935
1.0,700.0,1000.0,60.0,1.178025
1.0,720.0,1000.0,60.0,1.18505
1.0,740.0,1000.0,60.0,1.229575
1.0,760.0,1000.0,60.0,1.175625
1.0,780.0,1000.0,60.0,1.185725
1.0,800.0,1000.0,60.0,1.239625
1.0,820.0,1000.0,60.0,1.175425
1.0,840.0,1000.0,60.0,1.282475
1.0,860.0,1000.0,60.0,1.2588
1.0,880.0,1000.0,60.0,1.177925
1.0,900.0,1000.0,60.0,1.18685
1.0,920.0,1000.0,60.0,1.261275
1.0,940.0,1000.0,60.0,1.1686
1.0,960.0,1000.0,60.0,1.184725
1.0,980.0,1000.0,60.0,1.19275
1.0,1000.0,1000.0,60.0,1.16705
1.0,1020.0,1000.0,60.0,1.175075
1.0,1040.0,1000.0,60.0,1.18765
2.0,0.0,1000.0,60.0,1.2018
2.0,20.0,1000.0,60.0,1.1696
2.0,40.0,1000.0,60.0,1.162
2.0,60.0,1000.0,60.0,0.0656
2.0,80.0,1000.0,60.0,1.16355
2.0,100.0,1000.0,60.0,1.153975
2.0,120.0,1000.0,60.0,1.15315
2.0,140.0,1000.0,60.0,1.1605
2.0,160.0,1000.0,60.0,1.31775
2.0,180.0,1000.0,60.0,1.1586
2.0,200.0,1000.0,60.0,1.1602
2.0,220.0,1000.0,60.0,1.165075
2.0,240.0,1000.0,60.0,1.1579
2.0,260.0,1000.0,60.0,1.165725
2.0,280.0,1000.0,60.0,1.1758
2.0,300.0,1000.0,60.0,1.157625
2.0,320.0,1000.0,60.0,1.168025
2.0,340.0,1000.0,60.0,1.1754
2.0,360.0,1000.0,60.0,1.170625
2.0,380.0,1000.0,60.0,1.162725
2.0,400.0,1000.0,60.0,1.1722
2.0,420.0,1000.0,60.0,1.1654
2.0,440.0,1000.0,60.0,1.16585
2.0,460.0,1000.0,60.0,1.159725
2.0,480.0,1000.0,60.0,1.17055
2.0,500.0,1000.0,60.0,1.163275
2.0,520.0,1000.0,60.0,1.1674
2.0,540.0,1000.0,60.0,1.17345
2.0,560.0,1000.0,60.0,1.1655
2.0,580.0,1000.0,60.0,1.274025
2.0,600.0,1000.0,60.0,1.1539
2.0,620.0,1000.0,60.0,1.147275
2.0,640.0,1000.0,60.0,1.147575
2.0,660.0,1000.0,60.0,1.1608
2.0,680.0,1000.0,60.0,1.1474
2.0,700.0,1000.0,60.0,1.14715
2.0,720.0,1000.0,60.0,1.149725
2.0,740.0,1000.0,60.0,1.172775
2.0,760.0,1000.0,60.0,1.153325
2.0,780.0,1000.0,60.0,1.17025
2.0,800.0,1000.0,60.0,1.1695
2.0,820.0,1000.0,60.0,1.16445
2.0,840.0,1000.0,60.0,1.1743
2.0,860.0,1000.0,60.0,1.17855
2.0,880.0,1000.0,60.0,1.1577
2.0,900.0,1000.0,60.0,1.156025
2.0,920.0,1000.0,60.0,1.15695
2.0,940.0,1000.0,60.0,1.173
2.0,960.0,1000.0,60.0,1.163425
2.0,980.0,1000.0,60.0,1.165875
2.0,1000.0,1000.0,60.0,1.24845
2.0,1020.0,1000.0,60.0,1.1549
2.0,1040.0,1000.0,60.0,1.156725
4.0,0.0,1000.0,60.0,1.189475
4.0,20.0,1000.0,60.0,1.16745
4.0,40.0,1000.0,60.0,1.16395
4.0,60.0,1000.0,60.0,0.067525
4.0,80.0,1000.0,60.0,1.165025
4.0,100.0,1000.0,60.0,1.17805
4.0,120.0,1000.0,60.0,1.171375
4.0,140.0,1000.0,60.0,1.17205
4.0,160.0,1000.0,60.0,1.17665
4.0,180.0,1000.0,60.0,1.17165
4.0,200.0,1000.0,60.0,1.173575
4.0,220.0,1000.0,60.0,1.180025
4.0,240.0,1000.0,60.0,1.1723
4.0,260.0,1000.0,60.0,1.17935
4.0,280.0,1000.0,60.0,1.171175
4.0,300.0,1000.0,60.0,1.16995
4.0,320.0,1000.0,60.0,1.169175
4.0,340.0,1000.0,60.0,1.26165
4.0,360.0,1000.0,60.0,1.175975
4.0,380.0,1000.0,60.0,1.1683
4.0,400.0,1000.0,60.0,1.16755
4.0,420.0,1000.0,60.0,1.170375
4.0,440.0,1000.0,60.0,1.167225
4.0,460.0,1000.0,60.0,1.166925
4.0,480.0,1000.0,60.0,1.172025
4.0,500.0,1000.0,60.0,1.168825
4.0,520.0,1000.0,60.0,1.17065
4.0,540.0,1000.0,60.0,1.180125
4.0,560.0,1000.0,60.0,1.17955
4.0,580.0,1000.0,60.0,1.163875
4.0,600.0,1000.0,60.0,1.17745
4.0,620.0,1000.0,60.0,1.182
4.0,640.0,1000.0,60.0,1.168025
4.0,660.0,1000.0,60.0,1.172
4.0,680.0,1000.0,60.0,1.1803
4.0,700.0,1000.0,60.0,1.167925
4.0,720.0,1000.0,60.0,1.1738
4.0,740.0,1000.0,60.0,1.268
4.0,760.0,1000.0,60.0,1.1656
4.0,780.0,1000.0,60.0,1.167325
4.0,800.0,1000.0,60.0,1.176325
4.0,820.0,1000.0,60.0,1.17225
4.0,840.0,1000.0,60.0,1.171175
4.0,860.0,1000.0,60.0,1.17375
4.0,880.0,1000.0,60.0,1.17595
4.0,900.0,1000.0,60.0,1.179475
4.0,920.0,1000.0,60.0,1.17075
