# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,3.58825
1.0,20.0,1000.0,60.0,1.2073
1.0,40.0,1000.0,60.0,1.209825
1.0,60.0,1000.0,60.0,0.067525
1.0,80.0,1000.0,60.0,1.20895
1.0,100.0,1000.0,60.0,1.287425
1.0,120.0,1000.0,60.0,1.2082
1.0,140.0,1000.0,60.0,1.205575
1.0,160.0,1000.0,60.0,1.29305
1.0,180.0,1000.0,60.0,1.2016
1.0,200.0,1000.0,60.0,1.21695
1.0,220.0,1000.0,60.0,1.28945
1.0,240.0,1000.0,60.0,1.221525
1.0,260.0,1000.0,60.0,1.2109
1.0,280.0,1000.0,60.0,1.280475
1.0,300.0,1000.0,60.0,1.2148
1.0,320.0,1000.0,60.0,1.20915
1.0,340.0,1000.0,60.0,1.2124
1.0,360.0,1000.0,60.0,1.439425
1.0,380.0,1000.0,60.0,1.1937
1.0,400.0,1000.0,60.0,1.20275
1.0,420.0,1000.0,60.0,1.265775
1.0,440.0,1000.0,60.0,1.1907
1.0,460.0,1000.0,60.0,1.21605
1.0,480.0,1000.0,60.0,1.269875
1.0,500.0,1000.0,60.0,1.196175
1.0,520.0,1000.0,60.0,1.2039
1.0,540.0,1000.0,60.0,1.26775
1.0,560.0,1000.0,60.0,1.20295
1.0,580.0,1000.0,60.0,1.195975
1.0,600.0,1000.0,60.0,1.274025
1.0,620.0,1000.0,60.0,1.198425
1.0,640.0,1000.0,60.0,1.204025
1.0,660.0,1000.0,60.0,1.213425
1.0,680.0,1000.0,60.0,1.260875
1.0,700.0,1000.0,60.0,1.19915
1.0,720.0,1000.0,60.0,1.20125
1.0,740.0,1000.0,60.0,1.26285
1.0,760.0,1000.0,60.0,1.267125
1.0,780.0,1000.0,60.0,1.195625
1.0,800.0,1000.0,60.0,1.258875
1.0,820.0,1000.0,60.0,1.19255
1.0,840.0,1000.0,60.0,1.2095
1.0,860.0,1000.0,60.0,1.271975
1.0,880.0,1000.0,60.0,1.195925
1.0,900.0,1000.0,60.0,1.203775
1.0,920.0,1000.0,60.0,1.2718
1.0,940.0,1000.0,60.0,1.1999
1.0,960.0,1000.0,60.0,1.204775
1.0,980.0,1000.0,60.0,1.2026
1.0,1000.0,1000.0,60.0,1.1978
1.0,1020.0,1000.0,60.0,1.1934
