# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intrasocket +pemap L0,2 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,16.2201
1.0,20.0,1000.0,60.0,11.80995
1.0,40.0,1000.0,60.0,11.598975
1.0,60.0,1000.0,60.0,11.554075
1.0,80.0,1000.0,60.0,11.5837
1.0,100.0,1000.0,60.0,11.502975
1.0,120.0,1000.0,60.0,11.61105
1.0,140.0,1000.0,60.0,11.5048
1.0,160.0,1000.0,60.0,11.9911
1.0,180.0,1000.0,60.0,11.5358
1.0,200.0,1000.0,60.0,11.59345
1.0,220.0,1000.0,60.0,11.324775
1.0,240.0,1000.0,60.0,10.7658
1.0,260.0,1000.0,60.0,10.188575
1.0,280.0,1000.0,60.0,10.14705
1.0,300.0,1000.0,60.0,10.309375
1.0,320.0,1000.0,60.0,10.113325
1.0,340.0,1000.0,60.0,10.638075
1.0,360.0,1000.0,60.0,10.210025
1.0,380.0,1000.0,60.0,10.1977
1.0,400.0,1000.0,60.0,10.30245
1.0,420.0,1000.0,60.0,10.514425
1.0,440.0,1000.0,60.0,10.26435
1.0,460.0,1000.0,60.0,10.03455
1.0,480.0,1000.0,60.0,10.244125
1.0,500.0,1000.0,60.0,10.094925
1.0,520.0,1000.0,60.0,10.031325
1.0,540.0,1000.0,60.0,10.546275
1.0,560.0,1000.0,60.0,10.102075
1.0,580.0,1000.0,60.0,10.11895
1.0,600.0,1000.0,60.0,10.136475
1.0,620.0,1000.0,60.0,10.13425
1.0,640.0,1000.0,60.0,10.213875
1.0,660.0,1000.0,60.0,10.03815
1.0,680.0,1000.0,60.0,10.281825
1.0,700.0,1000.0,60.0,10.077025
1.0,720.0,1000.0,60.0,10.398875
1.0,740.0,1000.0,60.0,10.33215
1.0,760.0,1000.0,60.0,10.2049
1.0,780.0,1000.0,60.0,10.21265
1.0,800.0,1000.0,60.0,10.0773
1.0,820.0,1000.0,60.0,10.2705
1.0,840.0,1000.0,60.0,10.03965
1.0,860.0,1000.0,60.0,10.0904
1.0,880.0,1000.0,60.0,10.281375
1.0,900.0,1000.0,60.0,10.160625
1.0,920.0,1000.0,60.0,10.574475
1.0,940.0,1000.0,60.0,10.2166
1.0,960.0,1000.0,60.0,10.077175
1.0,980.0,1000.0,60.0,10.126925
1.0,1000.0,1000.0,60.0,10.17275
1.0,1020.0,1000.0,60.0,10.640725
1.0,1040.0,1000.0,60.0,10.064475
2.0,0.0,1000.0,60.0,11.68515
2.0,20.0,1000.0,60.0,10.00405
2.0,40.0,1000.0,60.0,10.32635
2.0,60.0,1000.0,60.0,10.246225
2.0,80.0,1000.0,60.0,10.05205
2.0,100.0,1000.0,60.0,10.125525
2.0,120.0,1000.0,60.0,10.0292
2.0,140.0,1000.0,60.0,10.102325
2.0,160.0,1000.0,60.0,9.95655
2.0,180.0,1000.0,60.0,10.193425
2.0,200.0,1000.0,60.0,10.157525
2.0,220.0,1000.0,60.0,9.945375
2.0,240.0,1000.0,60.0,10.4098
2.0,260.0,1000.0,60.0,10.171625
2.0,280.0,1000.0,60.0,10.225225
2.0,300.0,1000.0,60.0,10.296275
2.0,320.0,1000.0,60.0,10.10985
2.0,340.0,1000.0,60.0,10.374375
2.0,360.0,1000.0,60.0,10.195525
2.0,380.0,1000.0,60.0,10.20675
2.0,400.0,1000.0,60.0,10.2619
2.0,420.0,1000.0,60.0,10.0967
2.0,440.0,1000.0,60.0,10.5882
2.0,460.0,1000.0,60.0,10.235175
2.0,480.0,1000.0,60.0,10.328775
2.0,500.0,1000.0,60.0,10.186025
2.0,520.0,1000.0,60.0,10.208225
2.0,540.0,1000.0,60.0,10.36705
2.0,560.0,1000.0,60.0,9.49605
2.0,580.0,1000.0,60.0,9.6662
2.0,600.0,1000.0,60.0,9.569325
2.0,620.0,1000.0,60.0,9.592425
2.0,640.0,1000.0,60.0,9.9982
2.0,660.0,1000.0,60.0,9.706975
2.0,680.0,1000.0,60.0,9.655875
2.0,700.0,1000.0,60.0,9.67515
2.0,720.0,1000.0,60.0,9.94505
2.0,740.0,1000.0,60.0,9.7003
2.0,760.0,1000.0,60.0,9.573375
2.0,780.0,1000.0,60.0,9.55675
2.0,800.0,1000.0,60.0,9.690675
2.0,820.0,1000.0,60.0,9.539325
2.0,840.0,1000.0,60.0,10.819
2.0,860.0,1000.0,60.0,10.203925
2.0,880.0,1000.0,60.0,10.347525
2.0,900.0,1000.0,60.0,10.315325
2.0,920.0,1000.0,60.0,9.57335
2.0,940.0,1000.0,60.0,9.705175
2.0,960.0,1000.0,60.0,9.615675
2.0,980.0,1000.0,60.0,9.49845
2.0,1000.0,1000.0,60.0,9.604275
2.0,1020.0,1000.0,60.0,9.5095
2.0,1040.0,1000.0,60.0,9.5984
4.0,0.0,1000.0,60.0,10.69095
4.0,20.0,1000.0,60.0,9.58165
4.0,40.0,1000.0,60.0,9.3001
4.0,60.0,1000.0,60.0,9.897225
4.0,80.0,1000.0,60.0,10.153025
4.0,100.0,1000.0,60.0,9.789125
