# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intersocket +pemap L0,1 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,28.7532
1.0,20.0,1000.0,60.0,23.106725
1.0,40.0,1000.0,60.0,23.213025
1.0,60.0,1000.0,60.0,23.153325
1.0,80.0,1000.0,60.0,23.09745
1.0,100.0,1000.0,60.0,23.1534
1.0,120.0,1000.0,60.0,23.15625
1.0,140.0,1000.0,60.0,23.140875
1.0,160.0,1000.0,60.0,24.086075
1.0,180.0,1000.0,60.0,24.5231
1.0,200.0,1000.0,60.0,24.3619
1.0,220.0,1000.0,60.0,24.245875
1.0,240.0,1000.0,60.0,23.07465
1.0,260.0,1000.0,60.0,22.424725
1.0,280.0,1000.0,60.0,22.4896
1.0,300.0,1000.0,60.0,22.478575
1.0,320.0,1000.0,60.0,22.1891
1.0,340.0,1000.0,60.0,22.787025
1.0,360.0,1000.0,60.0,22.449925
1.0,380.0,1000.0,60.0,22.468725
1.0,400.0,1000.0,60.0,22.107275
1.0,420.0,1000.0,60.0,21.292775
1.0,440.0,1000.0,60.0,21.220475
1.0,460.0,1000.0,60.0,21.733625
1.0,480.0,1000.0,60.0,22.467125
1.0,500.0,1000.0,60.0,21.524575
1.0,520.0,1000.0,60.0,21.105375
1.0,540.0,1000.0,60.0,21.1895
1.0,560.0,1000.0,60.0,21.208125
1.0,580.0,1000.0,60.0,21.09755
1.0,600.0,1000.0,60.0,21.191075
1.0,620.0,1000.0,60.0,21.1823
1.0,640.0,1000.0,60.0,22.530375
1.0,660.0,1000.0,60.0,22.358375
1.0,680.0,1000.0,60.0,22.51435
1.0,700.0,1000.0,60.0,22.318375
1.0,720.0,1000.0,60.0,22.21115
1.0,740.0,1000.0,60.0,22.3641
1.0,760.0,1000.0,60.0,22.44395
1.0,780.0,1000.0,60.0,22.44365
1.0,800.0,1000.0,60.0,21.126525
1.0,820.0,1000.0,60.0,21.05185
1.0,840.0,1000.0,60.0,22.622275
1.0,860.0,1000.0,60.0,21.9299
1.0,880.0,1000.0,60.0,21.205125
1.0,900.0,1000.0,60.0,21.079625
1.0,920.0,1000.0,60.0,21.901
1.0,940.0,1000.0,60.0,22.675225
1.0,960.0,1000.0,60.0,21.11915
1.0,980.0,1000.0,60.0,20.905525
1.0,1000.0,1000.0,60.0,21.216075
1.0,1020.0,1000.0,60.0,21.14765
1.0,1040.0,1000.0,60.0,20.8812
2.0,0.0,1000.0,60.0,22.341475
2.0,20.0,1000.0,60.0,20.797975
2.0,40.0,1000.0,60.0,20.7256
2.0,60.0,1000.0,60.0,21.853925
2.0,80.0,1000.0,60.0,21.796775
2.0,100.0,1000.0,60.0,21.918675
2.0,120.0,1000.0,60.0,22.167525
2.0,140.0,1000.0,60.0,21.92575
2.0,160.0,1000.0,60.0,21.9024
2.0,180.0,1000.0,60.0,22.119075
2.0,200.0,1000.0,60.0,22.111775
2.0,220.0,1000.0,60.0,20.679375
2.0,240.0,1000.0,60.0,22.116425
2.0,260.0,1000.0,60.0,22.158175
2.0,280.0,1000.0,60.0,21.684025
2.0,300.0,1000.0,60.0,20.915725
2.0,320.0,1000.0,60.0,20.89445
2.0,340.0,1000.0,60.0,20.97615
2.0,360.0,1000.0,60.0,20.84845
2.0,380.0,1000.0,60.0,20.771225
2.0,400.0,1000.0,60.0,22.18975
2.0,420.0,1000.0,60.0,21.871275
2.0,440.0,1000.0,60.0,21.0089
2.0,460.0,1000.0,60.0,20.9999
2.0,480.0,1000.0,60.0,20.962925
2.0,500.0,1000.0,60.0,20.862125
2.0,520.0,1000.0,60.0,20.763675
2.0,540.0,1000.0,60.0,20.986575
2.0,560.0,1000.0,60.0,20.945275
2.0,580.0,1000.0,60.0,20.914375
2.0,600.0,1000.0,60.0,20.957475
2.0,620.0,1000.0,60.0,20.894425
2.0,640.0,1000.0,60.0,20.7153
2.0,660.0,1000.0,60.0,21.013025
