# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intrasocket +pemap L0,2 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,16.598575
1.0,20.0,1000.0,60.0,11.830675
1.0,40.0,1000.0,60.0,12.489225
1.0,60.0,1000.0,60.0,12.04055
1.0,80.0,1000.0,60.0,12.06445
1.0,100.0,1000.0,60.0,11.527875
1.0,120.0,1000.0,60.0,11.668525
1.0,140.0,1000.0,60.0,11.54215
1.0,160.0,1000.0,60.0,11.68345
1.0,180.0,1000.0,60.0,11.508925
1.0,200.0,1000.0,60.0,12.269525
1.0,220.0,1000.0,60.0,11.6789
1.0,240.0,1000.0,60.0,11.013
1.0,260.0,1000.0,60.0,10.269025
1.0,280.0,1000.0,60.0,10.36405
1.0,300.0,1000.0,60.0,10.2946
1.0,320.0,1000.0,60.0,9.896
1.0,340.0,1000.0,60.0,10.089
1.0,360.0,1000.0,60.0,10.0348
1.0,380.0,1000.0,60.0,9.98025
1.0,400.0,1000.0,60.0,9.879075
1.0,420.0,1000.0,60.0,9.958975
1.0,440.0,1000.0,60.0,10.002025
1.0,460.0,1000.0,60.0,9.8844
1.0,480.0,1000.0,60.0,10.112175
1.0,500.0,1000.0,60.0,9.987925
1.0,520.0,1000.0,60.0,9.935975
1.0,540.0,1000.0,60.0,10.1157
1.0,560.0,1000.0,60.0,9.976375
1.0,580.0,1000.0,60.0,9.9909
1.0,600.0,1000.0,60.0,9.9326
1.0,620.0,1000.0,60.0,9.97995
1.0,640.0,1000.0,60.0,10.001275
1.0,660.0,1000.0,60.0,9.8713
1.0,680.0,1000.0,60.0,10.141175
1.0,700.0,1000.0,60.0,9.919875
1.0,720.0,1000.0,60.0,9.9136
1.0,740.0,1000.0,60.0,10.120075
1.0,760.0,1000.0,60.0,9.958325
1.0,780.0,1000.0,60.0,10.0019
1.0,800.0,1000.0,60.0,9.957025
1.0,820.0,1000.0,60.0,9.897325
1.0,840.0,1000.0,60.0,9.934275
1.0,860.0,1000.0,60.0,9.9123
1.0,880.0,1000.0,60.0,10.057325
1.0,900.0,1000.0,60.0,9.840825
1.0,920.0,1000.0,60.0,9.817125
1.0,940.0,1000.0,60.0,10.083825
1.0,960.0,1000.0,60.0,9.90745
1.0,980.0,1000.0,60.0,9.9408
1.0,1000.0,1000.0,60.0,10.01815
1.0,1020.0,1000.0,60.0,10.315025
1.0,1040.0,1000.0,60.0,10.120775
2.0,0.0,1000.0,60.0,10.99895
2.0,20.0,1000.0,60.0,10.04175
2.0,40.0,1000.0,60.0,9.8034
2.0,60.0,1000.0,60.0,9.841425
2.0,80.0,1000.0,60.0,9.7725
2.0,100.0,1000.0,60.0,9.78085
2.0,120.0,1000.0,60.0,9.8088
2.0,140.0,1000.0,60.0,9.731725
2.0,160.0,1000.0,60.0,9.8482
2.0,180.0,1000.0,60.0,9.84255
2.0,200.0,1000.0,60.0,9.8248
2.0,220.0,1000.0,60.0,9.911575
2.0,240.0,1000.0,60.0,9.790375
2.0,260.0,1000.0,60.0,9.99445
2.0,280.0,1000.0,60.0,9.897075
2.0,300.0,1000.0,60.0,9.8507
2.0,320.0,1000.0,60.0,9.930075
2.0,340.0,1000.0,60.0,9.746025
2.0,360.0,1000.0,60.0,9.8157
2.0,380.0,1000.0,60.0,9.77555
2.0,400.0,1000.0,60.0,9.77905
2.0,420.0,1000.0,60.0,9.7979
2.0,440.0,1000.0,60.0,9.865625
2.0,460.0,1000.0,60.0,9.936275
2.0,480.0,1000.0,60.0,9.73635
2.0,500.0,1000.0,60.0,9.696675
2.0,520.0,1000.0,60.0,9.79765
2.0,540.0,1000.0,60.0,9.560925
2.0,560.0,1000.0,60.0,9.599175
2.0,580.0,1000.0,60.0,9.75805
2.0,600.0,1000.0,60.0,9.6159
2.0,620.0,1000.0,60.0,9.704575
2.0,640.0,1000.0,60.0,9.5481
2.0,660.0,1000.0,60.0,9.5688
2.0,680.0,1000.0,60.0,9.70095
2.0,700.0,1000.0,60.0,9.72975
2.0,720.0,1000.0,60.0,10.2241
2.0,740.0,1000.0,60.0,9.788425
2.0,760.0,1000.0,60.0,9.75415
2.0,780.0,1000.0,60.0,9.86485
2.0,800.0,1000.0,60.0,9.745675
2.0,820.0,1000.0,60.0,9.8933
2.0,840.0,1000.0,60.0,9.7729
2.0,860.0,1000.0,60.0,9.672325
2.0,880.0,1000.0,60.0,9.830525
2.0,900.0,1000.0,60.0,9.75545
2.0,920.0,1000.0,60.0,9.732
2.0,940.0,1000.0,60.0,9.706125
2.0,960.0,1000.0,60.0,9.714225
2.0,980.0,1000.0,60.0,9.806125
2.0,1000.0,1000.0,60.0,9.764125
2.0,1020.0,1000.0,60.0,9.845675
2.0,1040.0,1000.0,60.0,9.771525
4.0,0.0,1000.0,60.0,11.366675
4.0,20.0,1000.0,60.0,9.98595
4.0,40.0,1000.0,60.0,9.672775
4.0,60.0,1000.0,60.0,9.8246
4.0,80.0,1000.0,60.0,9.681025
4.0,100.0,1000.0,60.0,9.676175
4.0,120.0,1000.0,60.0,9.7722
4.0,140.0,1000.0,60.0,9.641725
4.0,160.0,1000.0,60.0,9.864175
4.0,180.0,1000.0,60.0,9.75945
4.0,200.0,1000.0,60.0,9.626075
4.0,220.0,1000.0,60.0,9.8278
4.0,240.0,1000.0,60.0,9.715625
4.0,260.0,1000.0,60.0,9.861475
4.0,280.0,1000.0,60.0,9.76595
4.0,300.0,1000.0,60.0,9.726575
4.0,320.0,1000.0,60.0,9.837275
4.0,340.0,1000.0,60.0,9.695
4.0,360.0,1000.0,60.0,9.883
4.0,380.0,1000.0,60.0,9.8957
4.0,400.0,1000.0,60.0,10.30415
4.0,420.0,1000.0,60.0,10.1323
4.0,440.0,1000.0,60.0,9.99
4.0,460.0,1000.0,60.0,10.185125
4.0,480.0,1000.0,60.0,10.0326
4.0,500.0,1000.0,60.0,9.950575
4.0,520.0,1000.0,60.0,10.08895
4.0,540.0,1000.0,60.0,10.070625
4.0,560.0,1000.0,60.0,10.2266
4.0,580.0,1000.0,60.0,9.982275
4.0,600.0,1000.0,60.0,9.959375
4.0,620.0,1000.0,60.0,10.0025
4.0,640.0,1000.0,60.0,9.9014
4.0,660.0,1000.0,60.0,10.143875
4.0,680.0,1000.0,60.0,9.94255
4.0,700.0,1000.0,60.0,9.931025
4.0,720.0,1000.0,60.0,10.29035
4.0,740.0,1000.0,60.0,9.726925
4.0,760.0,1000.0,60.0,9.826575
4.0,780.0,1000.0,60.0,9.68705
4.0,800.0,1000.0,60.0,9.657725
4.0,820.0,1000.0,60.0,9.82455
4.0,840.0,1000.0,60.0,9.60235
4.0,860.0,1000.0,60.0,9.704125
4.0,880.0,1000.0,60.0,9.570125
4.0,900.0,1000.0,60.0,9.758775
4.0,920.0,1000.0,60.0,9.764475
4.0,940.0,1000.0,60.0,9.7885
4.0,960.0,1000.0,60.0,9.85495
4.0,980.0,1000.0,60.0,9.692025
4.0,1000.0,1000.0,60.0,9.682375
4.0,1020.0,1000.0,60.0,10.03915
4.0,1040.0,1000.0,60.0,9.707175
8.0,0.0,1000.0,60.0,11.1924
8.0,20.0,1000.0,60.0,9.6766
8.0,40.0,1000.0,60.0,9.574975
8.0,60.0,1000.0,60.0,9.8934
8.0,80.0,1000.0,60.0,9.64415
8.0,100.0,1000.0,60.0,9.7147
8.0,120.0,1000.0,60.0,9.7019
8.0,140.0,1000.0,60.0,9.596725
8.0,160.0,1000.0,60.0,9.677775
8.0,180.0,1000.0,60.0,9.653875
8.0,200.0,1000.0,60.0,9.747375
8.0,220.0,1000.0,60.0,9.696275
8.0,240.0,1000.0,60.0,9.768675
8.0,260.0,1000.0,60.0,9.887175
8.0,280.0,1000.0,60.0,9.712975
8.0,300.0,1000.0,60.0,9.6566
8.0,320.0,1000.0,60.0,9.88375
8.0,340.0,1000.0,60.0,9.667025
8.0,360.0,1000.0,60.0,9.833625
8.0,380.0,1000.0,60.0,9.800575
8.0,400.0,1000.0,60.0,9.659675
8.0,420.0,1000.0,60.0,9.845025
8.0,440.0,1000.0,60.0,9.692425
8.0,460.0,1000.0,60.0,9.87995
8.0,480.0,1000.0,60.0,9.70305
8.0,500.0,1000.0,60.0,9.691725
8.0,520.0,1000.0,60.0,9.774475
8.0,540.0,1000.0,60.0,9.714075
8.0,560.0,1000.0,60.0,9.74455
8.0,580.0,1000.0,60.0,9.6562
8.0,600.0,1000.0,60.0,9.67285
8.0,620.0,1000.0,60.0,9.841625
8.0,640.0,1000.0,60.0,9.71885
8.0,660.0,1000.0,60.0,9.82125
8.0,680.0,1000.0,60.0,9.77945
8.0,700.0,1000.0,60.0,9.750425
8.0,720.0,1000.0,60.0,9.89495
8.0,740.0,1000.0,60.0,9.711875
8.0,760.0,1000.0,60.0,9.855275
8.0,780.0,1000.0,60.0,9.680475
8.0,800.0,1000.0,60.0,9.57645
8.0,820.0,1000.0,60.0,9.73015
8.0,840.0,1000.0,60.0,9.68465
8.0,860.0,1000.0,60.0,9.788975
8.0,880.0,1000.0,60.0,9.924075
8.0,900.0,1000.0,60.0,9.881525
8.0,920.0,1000.0,60.0,9.91275
8.0,940.0,1000.0,60.0,9.673175
8.0,960.0,1000.0,60.0,9.7487
8.0,980.0,1000.0,60.0,9.891975
8.0,1000.0,1000.0,60.0,9.68715
8.0,1020.0,1000.0,60.0,9.8519
8.0,1040.0,1000.0,60.0,9.813225
16.0,0.0,1000.0,60.0,11.0247
16.0,20.0,1000.0,60.0,9.834525
16.0,40.0,1000.0,60.0,9.69145
16.0,60.0,1000.0,60.0,9.841175
16.0,80.0,1000.0,60.0,9.7556
16.0,100.0,1000.0,60.0,9.74015
16.0,120.0,1000.0,60.0,9.676875
16.0,140.0,1000.0,60.0,9.66345
16.0,160.0,1000.0,60.0,9.7802
16.0,180.0,1000.0,60.0,9.639475
16.0,200.0,1000.0,60.0,9.675
16.0,220.0,1000.0,60.0,9.7491
16.0,240.0,1000.0,60.0,9.745425
16.0,260.0,1000.0,60.0,9.955625
16.0,280.0,1000.0,60.0,9.835225
16.0,300.0,1000.0,60.0,9.721375
16.0,320.0,1000.0,60.0,9.9056
16.0,340.0,1000.0,60.0,9.785975
16.0,360.0,1000.0,60.0,9.88395
16.0,380.0,1000.0,60.0,9.73015
16.0,400.0,1000.0,60.0,9.70725
16.0,420.0,1000.0,60.0,9.879075
16.0,440.0,1000.0,60.0,9.705
16.0,460.0,1000.0,60.0,10.176425
16.0,480.0,1000.0,60.0,9.739325
16.0,500.0,1000.0,60.0,9.69
16.0,520.0,1000.0,60.0,9.838775
16.0,540.0,1000.0,60.0,9.737325
16.0,560.0,1000.0,60.0,9.87045
16.0,580.0,1000.0,60.0,9.6806
16.0,600.0,1000.0,60.0,9.70855
16.0,620.0,1000.0,60.0,9.841525
16.0,640.0,1000.0,60.0,9.64085
16.0,660.0,1000.0,60.0,9.8103
16.0,680.0,1000.0,60.0,9.678975
16.0,700.0,1000.0,60.0,9.642375
16.0,720.0,1000.0,60.0,9.80535
16.0,740.0,1000.0,60.0,9.713725
16.0,760.0,1000.0,60.0,9.8317
16.0,780.0,1000.0,60.0,9.737075
16.0,800.0,1000.0,60.0,9.740625
16.0,820.0,1000.0,60.0,9.88195
16.0,840.0,1000.0,60.0,9.69405
16.0,860.0,1000.0,60.0,9.77585
16.0,880.0,1000.0,60.0,9.903975
16.0,900.0,1000.0,60.0,9.706625
16.0,920.0,1000.0,60.0,9.883725
16.0,940.0,1000.0,60.0,9.702075
16.0,960.0,1000.0,60.0,9.6976
16.0,980.0,1000.0,60.0,9.84805
16.0,1000.0,1000.0,60.0,9.70435
16.0,1020.0,1000.0,60.0,9.848375
16.0,1040.0,1000.0,60.0,9.70975
32.0,0.0,1000.0,60.0,12.293925
32.0,20.0,1000.0,60.0,10.367725
32.0,40.0,1000.0,60.0,9.888225
32.0,60.0,1000.0,60.0,9.943075
32.0,80.0,1000.0,60.0,9.703525
32.0,100.0,1000.0,60.0,9.888325
32.0,120.0,1000.0,60.0,9.716375
32.0,140.0,1000.0,60.0,9.601025
32.0,160.0,1000.0,60.0,9.7444
32.0,180.0,1000.0,60.0,9.5913
32.0,200.0,1000.0,60.0,9.778475
32.0,220.0,1000.0,60.0,9.71425
32.0,240.0,1000.0,60.0,9.715825
32.0,260.0,1000.0,60.0,9.91925
32.0,280.0,1000.0,60.0,9.79925
32.0,300.0,1000.0,60.0,9.967675
32.0,320.0,1000.0,60.0,9.922575
32.0,340.0,1000.0,60.0,9.8814
32.0,360.0,1000.0,60.0,10.0457
32.0,380.0,1000.0,60.0,9.9184
32.0,400.0,1000.0,60.0,9.878175
32.0,420.0,1000.0,60.0,9.899075
32.0,440.0,1000.0,60.0,9.90015
32.0,460.0,1000.0,60.0,10.004525
32.0,480.0,1000.0,60.0,9.834725
32.0,500.0,1000.0,60.0,9.98205
32.0,520.0,1000.0,60.0,9.87835
32.0,540.0,1000.0,60.0,9.82955
32.0,560.0,1000.0,60.0,10.217025
32.0,580.0,1000.0,60.0,9.988125
32.0,600.0,1000.0,60.0,9.999
32.0,620.0,1000.0,60.0,9.87145
32.0,640.0,1000.0,60.0,9.799375
