# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intrasocket +pemap L0,2 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,15.7508
1.0,20.0,1000.0,60.0,12.0596
1.0,40.0,1000.0,60.0,11.632175
1.0,60.0,1000.0,60.0,11.782625
1.0,80.0,1000.0,60.0,11.93665
1.0,100.0,1000.0,60.0,11.72375
1.0,120.0,1000.0,60.0,11.590725
1.0,140.0,1000.0,60.0,11.616825
1.0,160.0,1000.0,60.0,11.6241
1.0,180.0,1000.0,60.0,11.6368
1.0,200.0,1000.0,60.0,11.629775
1.0,220.0,1000.0,60.0,11.377725
1.0,240.0,1000.0,60.0,10.82585
1.0,260.0,1000.0,60.0,10.04255
1.0,280.0,1000.0,60.0,10.1364
1.0,300.0,1000.0,60.0,10.0236
1.0,320.0,1000.0,60.0,9.9705
1.0,340.0,1000.0,60.0,10.6954
1.0,360.0,1000.0,60.0,10.3076
1.0,380.0,1000.0,60.0,10.38185
1.0,400.0,1000.0,60.0,10.30485
1.0,420.0,1000.0,60.0,10.086
1.0,440.0,1000.0,60.0,10.029275
1.0,460.0,1000.0,60.0,9.9183
1.0,480.0,1000.0,60.0,10.1685
1.0,500.0,1000.0,60.0,10.02125
1.0,520.0,1000.0,60.0,9.961325
1.0,540.0,1000.0,60.0,9.829875
1.0,560.0,1000.0,60.0,9.896225
1.0,580.0,1000.0,60.0,9.999725
1.0,600.0,1000.0,60.0,9.948225
1.0,620.0,1000.0,60.0,10.049325
1.0,640.0,1000.0,60.0,9.879025
1.0,660.0,1000.0,60.0,9.886075
1.0,680.0,1000.0,60.0,10.02565
1.0,700.0,1000.0,60.0,9.82705
1.0,720.0,1000.0,60.0,10.037
1.0,740.0,1000.0,60.0,9.89345
1.0,760.0,1000.0,60.0,9.85685
1.0,780.0,1000.0,60.0,9.8695
1.0,800.0,1000.0,60.0,9.90645
1.0,820.0,1000.0,60.0,10.0198
1.0,840.0,1000.0,60.0,9.900825
1.0,860.0,1000.0,60.0,9.92755
1.0,880.0,1000.0,60.0,9.96
1.0,900.0,1000.0,60.0,9.819
1.0,920.0,1000.0,60.0,10.07
1.0,940.0,1000.0,60.0,9.9552
1.0,960.0,1000.0,60.0,9.86
1.0,980.0,1000.0,60.0,9.99555
1.0,1000.0,1000.0,60.0,10.0628
1.0,1020.0,1000.0,60.0,10.34575
1.0,1040.0,1000.0,60.0,9.80815
2.0,0.0,1000.0,60.0,11.35055
2.0,20.0,1000.0,60.0,9.9259
2.0,40.0,1000.0,60.0,9.804575
2.0,60.0,1000.0,60.0,9.911025
2.0,80.0,1000.0,60.0,9.777325
2.0,100.0,1000.0,60.0,9.829725
2.0,120.0,1000.0,60.0,9.810575
2.0,140.0,1000.0,60.0,9.76695
2.0,160.0,1000.0,60.0,9.82975
2.0,180.0,1000.0,60.0,9.959775
2.0,200.0,1000.0,60.0,10.135975
2.0,220.0,1000.0,60.0,9.891525
2.0,240.0,1000.0,60.0,9.911975
2.0,260.0,1000.0,60.0,10.07725
2.0,280.0,1000.0,60.0,9.86
2.0,300.0,1000.0,60.0,10.007625
2.0,320.0,1000.0,60.0,9.8682
2.0,340.0,1000.0,60.0,9.74925
2.0,360.0,1000.0,60.0,9.809425
2.0,380.0,1000.0,60.0,9.6892
2.0,400.0,1000.0,60.0,10.31965
2.0,420.0,1000.0,60.0,10.069125
2.0,440.0,1000.0,60.0,10.120875
2.0,460.0,1000.0,60.0,10.184975
2.0,480.0,1000.0,60.0,10.125575
2.0,500.0,1000.0,60.0,10.20255
2.0,520.0,1000.0,60.0,10.15075
2.0,540.0,1000.0,60.0,10.12475
2.0,560.0,1000.0,60.0,10.247175
2.0,580.0,1000.0,60.0,10.108825
2.0,600.0,1000.0,60.0,10.328975
2.0,620.0,1000.0,60.0,10.2518
2.0,640.0,1000.0,60.0,9.767475
