# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:279918] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:279918] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
4,1000,1.095693,3.6506576203370833
8,1000,1.0961155,7.298500933523884
16,1000,1.145878,13.963092056920544
32,1000,1.5709255,20.370157591814507
64,1000,1.283424,49.866606826738476
128,1000,1.3344295,95.92114083209341
256,1000,1.346609,190.10715062798482
512,1000,1.3579125,377.0493312345236
1024,1000,1.4632185,699.8271276641185
2048,1000,1.5774090000000003,1298.3316311749204
4096,1000,2.081496,1967.815455806785
8192,1000,2.6271015,3118.265510487509
16384,1000,3.5696455,4589.811509294131
32768,1000,4.802417000000001,6823.230885614473
65536,1000,6.6339570000000005,9878.870182607454
131072,1000,11.4100005,11487.46663069822
262144,1000,19.6167785,13363.25431823579
524288,1000,38.001198499999994,13796.61749352458
1048576,1000,94.315853,11117.706797392799
2097152,500,213.17022,9837.92201368465
4194304,500,397.17293800000004,10560.397244386273
# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:280853] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:280853] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
1,1000,1.1653275,0.8581278653425752
2,1000,1.188682,1.6825357833297718
4,1000,1.163078,3.439150254755055
8,1000,1.172295,6.824220865908325
16,1000,1.20247,13.305945262667677
32,1000,1.5981995,20.022531605096862
64,1000,1.3362029999999998,47.89691386712948
128,1000,1.394487,91.79002744378398
256,1000,1.3927855,183.80432593532888
512,1000,1.4197805000000001,360.6191238716125
1024,1000,1.504026,680.8392940015664
2048,1000,1.6501929999999998,1241.0669539865944
4096,1000,2.210534,1852.9459397593523
8192,1000,2.6706345000000002,3067.4358471741452
16384,1000,3.5693655,4590.171558502484
32768,1000,4.704994999999999,6964.513246028955
65536,1000,6.5318784999999995,10033.254598964142
131072,1000,11.1506375,11754.664251259177
262144,1000,18.7949425,13947.58190933545
524288,1000,36.075371,14533.128432691656
1048576,1000,91.3050645,11484.313665864614
2097152,500,208.302878,10067.801367583601
4194304,500,398.040207,10537.387746861461
# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:280933] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:280933] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
1,1000,1.195326,0.8365918586226685
2,1000,1.1703260000000002,1.708925547240683
4,1000,1.1765284999999999,3.399832643238137
8,1000,1.1683430000000001,6.84730425910884
16,1000,1.187614,13.47239086100366
32,1000,1.589038,20.137970268804143
64,1000,1.341693,47.70092711223804
128,1000,1.3807745,92.7015960969731
256,1000,1.3944590000000001,183.58374107808115
512,1000,1.426779,358.8502494079321
1024,1000,1.507403,679.3140255127527
2048,1000,1.616417,1266.9997902768903
4096,1000,2.095961,1954.2348354764235
8192,1000,2.5949235,3156.933142730412
16384,1000,3.5463255,4619.993286008292
32768,1000,4.625226,7084.626783642572
65536,1000,6.453778000000001,10154.672193558563
131072,1000,11.043095499999998,11869.13578715316
262144,1000,18.901464999999998,13868.97788081506
524288,1000,35.9400565,14587.845736970392
1048576,1000,90.4930215,11587.368645879505
2097152,500,210.444967,9965.322667944822
4194304,500,399.21979,10506.252708564372
# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:281168] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:281168] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
1,1000,1.202521,0.8315863090956417
2,1000,1.1772785,1.6988333686549106
4,1000,1.157188,3.456655271226456
8,1000,1.1859309999999998,6.745755022847029
16,1000,1.1718644999999999,13.653455668296123
32,1000,1.592552,20.09353540732108
64,1000,1.336769,47.876633883640324
128,1000,1.3596435,94.14232480793679
256,1000,1.3721895,186.56315326709614
512,1000,1.4174689999999999,361.20719394921514
1024,1000,1.4927385,685.9875323105822
2048,1000,1.6363370000000002,1251.5759284303906
4096,1000,2.122646,1929.6670287933077
8192,1000,2.6245214999999997,3121.3308787906676
16384,1000,3.5852575,4569.825179920828
32768,1000,4.6261115,7083.270690730217
65536,1000,6.4148190000000005,10216.344373863081
131072,1000,10.763570499999998,12177.371811705048
262144,1000,18.420808,14230.863271578532
524288,1000,35.8185,14637.352206262127
1048576,1000,89.3847455,11731.039721984778
2097152,500,208.71319200000002,10048.008848429667
4194304,500,399.743493,10492.488491863956
# /home1/08302/tg876011/.local/ompi/bin/mpirun -np 2 --map-by core --bind-to core --report-bindings python3 /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
[c506-074.stampede2.tacc.utexas.edu:281359] MCW rank 0 bound to socket 0[core 0[hwt 0-1]]: [BB/../../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
[c506-074.stampede2.tacc.utexas.edu:281359] MCW rank 1 bound to socket 0[core 1[hwt 0-1]]: [../BB/../../../../../../../../../../../../../../../../../../../../../..][../../../../../../../../../../../../../../../../../../../../../../../..]
1,1000,1.1785869999999998,0.8484736383482934
2,1000,1.150767,1.7379712835004828
4,1000,1.153042,3.4690843872122614
8,1000,1.1510999999999998,6.949874033533143
16,1000,1.169141,13.685261230253666
32,1000,1.5728765,20.34489039667132
64,1000,1.293175,49.49059485375143
128,1000,1.3802615,92.73605037885937
256,1000,1.3840365,184.966220182777
512,1000,1.389079,368.58954746274327
1024,1000,1.4773735,693.1219491888816
2048,1000,1.639902,1248.8551145129404
4096,1000,2.1596035000000002,1896.6444534841696
8192,1000,2.7015084999999996,3032.3798722084352
16384,1000,3.7599994999999997,4357.447387958429
32768,1000,4.928576,6648.573543352076
65536,1000,6.910425,9483.64246772087
131072,1000,11.754877,11150.435687247089
262144,1000,19.9179905,13161.167036403598
524288,1000,38.67216199999999,13557.245648691689
1048576,1000,92.3395175,11355.658209931626
2097152,500,213.44823,9825.108411533794
4194304,500,419.877693,9989.347064455744
