# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,3.678525
1.0,20.0,1000.0,60.0,1.147075
1.0,40.0,1000.0,60.0,1.14095
1.0,60.0,1000.0,60.0,0.064475
1.0,80.0,1000.0,60.0,1.153175
1.0,100.0,1000.0,60.0,1.22955
1.0,120.0,1000.0,60.0,1.287825
1.0,140.0,1000.0,60.0,1.1463
1.0,160.0,1000.0,60.0,1.20715
1.0,180.0,1000.0,60.0,1.14095
1.0,200.0,1000.0,60.0,1.14925
1.0,220.0,1000.0,60.0,1.215975
1.0,240.0,1000.0,60.0,1.156475
1.0,260.0,1000.0,60.0,1.144275
1.0,280.0,1000.0,60.0,1.207275
1.0,300.0,1000.0,60.0,1.1537
1.0,320.0,1000.0,60.0,1.139525
1.0,340.0,1000.0,60.0,1.144325
1.0,360.0,1000.0,60.0,1.207475
1.0,380.0,1000.0,60.0,1.136325
1.0,400.0,1000.0,60.0,1.15605
1.0,420.0,1000.0,60.0,1.22985
1.0,440.0,1000.0,60.0,1.3288
1.0,460.0,1000.0,60.0,1.152275
1.0,480.0,1000.0,60.0,1.245175
1.0,500.0,1000.0,60.0,1.135975
1.0,520.0,1000.0,60.0,1.150625
1.0,540.0,1000.0,60.0,1.27785
1.0,560.0,1000.0,60.0,1.14925
1.0,580.0,1000.0,60.0,1.147225
1.0,600.0,1000.0,60.0,1.2298
1.0,620.0,1000.0,60.0,1.142575
1.0,640.0,1000.0,60.0,1.13615
1.0,660.0,1000.0,60.0,1.145525
1.0,680.0,1000.0,60.0,1.213725
1.0,700.0,1000.0,60.0,1.1319
1.0,720.0,1000.0,60.0,1.14305
1.0,740.0,1000.0,60.0,1.205975
1.0,760.0,1000.0,60.0,1.131625
1.0,780.0,1000.0,60.0,1.149525
1.0,800.0,1000.0,60.0,1.21035
1.0,820.0,1000.0,60.0,1.1413
1.0,840.0,1000.0,60.0,1.1496
1.0,860.0,1000.0,60.0,1.2137
1.0,880.0,1000.0,60.0,1.14095
1.0,900.0,1000.0,60.0,1.138175
1.0,920.0,1000.0,60.0,1.21315
1.0,940.0,1000.0,60.0,1.219725
1.0,960.0,1000.0,60.0,1.141575
1.0,980.0,1000.0,60.0,1.14725
1.0,1000.0,1000.0,60.0,1.147525
1.0,1020.0,1000.0,60.0,1.134
1.0,1040.0,1000.0,60.0,1.146325
2.0,0.0,1000.0,60.0,1.17175
2.0,20.0,1000.0,60.0,1.149125
2.0,40.0,1000.0,60.0,1.137525
2.0,60.0,1000.0,60.0,0.06505
2.0,80.0,1000.0,60.0,1.130075
2.0,100.0,1000.0,60.0,1.1342
2.0,120.0,1000.0,60.0,1.13365
2.0,140.0,1000.0,60.0,1.1396
2.0,160.0,1000.0,60.0,1.1354
2.0,180.0,1000.0,60.0,1.136775
2.0,200.0,1000.0,60.0,1.1352
2.0,220.0,1000.0,60.0,1.14425
2.0,240.0,1000.0,60.0,1.139525
2.0,260.0,1000.0,60.0,1.137125
2.0,280.0,1000.0,60.0,1.26115
2.0,300.0,1000.0,60.0,1.14125
2.0,320.0,1000.0,60.0,1.1314
2.0,340.0,1000.0,60.0,1.141275
2.0,360.0,1000.0,60.0,1.143375
2.0,380.0,1000.0,60.0,1.135625
2.0,400.0,1000.0,60.0,1.138225
2.0,420.0,1000.0,60.0,1.1411
2.0,440.0,1000.0,60.0,1.13425
2.0,460.0,1000.0,60.0,1.131225
2.0,480.0,1000.0,60.0,1.1522
2.0,500.0,1000.0,60.0,1.140125
2.0,520.0,1000.0,60.0,1.1335
2.0,540.0,1000.0,60.0,1.1382
2.0,560.0,1000.0,60.0,1.135075
2.0,580.0,1000.0,60.0,1.1319
2.0,600.0,1000.0,60.0,1.146775
2.0,620.0,1000.0,60.0,1.133825
2.0,640.0,1000.0,60.0,1.13125
2.0,660.0,1000.0,60.0,1.138075
2.0,680.0,1000.0,60.0,1.138625
2.0,700.0,1000.0,60.0,1.227225
2.0,720.0,1000.0,60.0,1.1418
2.0,740.0,1000.0,60.0,1.141825
2.0,760.0,1000.0,60.0,1.13195
2.0,780.0,1000.0,60.0,1.138875
2.0,800.0,1000.0,60.0,1.146025
2.0,820.0,1000.0,60.0,1.138325
2.0,840.0,1000.0,60.0,1.14425
2.0,860.0,1000.0,60.0,1.1507
2.0,880.0,1000.0,60.0,1.1327
2.0,900.0,1000.0,60.0,1.13385
2.0,920.0,1000.0,60.0,1.145075
2.0,940.0,1000.0,60.0,1.13815
