# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intersocket +pemap L0,1 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,29.0606
1.0,20.0,1000.0,60.0,24.6289
1.0,40.0,1000.0,60.0,23.982275
1.0,60.0,1000.0,60.0,23.17225
1.0,80.0,1000.0,60.0,23.256775
1.0,100.0,1000.0,60.0,23.216925
1.0,120.0,1000.0,60.0,23.297475
1.0,140.0,1000.0,60.0,23.1192
1.0,160.0,1000.0,60.0,23.204425
1.0,180.0,1000.0,60.0,23.14415
1.0,200.0,1000.0,60.0,23.149575
1.0,220.0,1000.0,60.0,22.922925
1.0,240.0,1000.0,60.0,21.92
1.0,260.0,1000.0,60.0,21.1981
1.0,280.0,1000.0,60.0,21.4238
1.0,300.0,1000.0,60.0,21.39315
1.0,320.0,1000.0,60.0,21.357875
1.0,340.0,1000.0,60.0,21.38055
1.0,360.0,1000.0,60.0,21.3808
1.0,380.0,1000.0,60.0,21.3247
1.0,400.0,1000.0,60.0,21.127125
1.0,420.0,1000.0,60.0,21.368275
1.0,440.0,1000.0,60.0,21.4134
1.0,460.0,1000.0,60.0,21.308
1.0,480.0,1000.0,60.0,21.3763
1.0,500.0,1000.0,60.0,21.3464
1.0,520.0,1000.0,60.0,21.221025
1.0,540.0,1000.0,60.0,21.140625
1.0,560.0,1000.0,60.0,21.229975
1.0,580.0,1000.0,60.0,22.59105
1.0,600.0,1000.0,60.0,22.4372
1.0,620.0,1000.0,60.0,22.436575
1.0,640.0,1000.0,60.0,22.441975
1.0,660.0,1000.0,60.0,22.435725
1.0,680.0,1000.0,60.0,22.56355
1.0,700.0,1000.0,60.0,22.42955
1.0,720.0,1000.0,60.0,22.37075
1.0,740.0,1000.0,60.0,21.587775
1.0,760.0,1000.0,60.0,21.527875
1.0,780.0,1000.0,60.0,22.49615
1.0,800.0,1000.0,60.0,22.4253
1.0,820.0,1000.0,60.0,21.33605
1.0,840.0,1000.0,60.0,21.25725
1.0,860.0,1000.0,60.0,21.347875
1.0,880.0,1000.0,60.0,21.14295
1.0,900.0,1000.0,60.0,21.2487
1.0,920.0,1000.0,60.0,21.302525
1.0,940.0,1000.0,60.0,21.368225
1.0,960.0,1000.0,60.0,21.2188
1.0,980.0,1000.0,60.0,21.2347
1.0,1000.0,1000.0,60.0,21.370625
1.0,1020.0,1000.0,60.0,21.31
1.0,1040.0,1000.0,60.0,21.0983
2.0,0.0,1000.0,60.0,22.3246
2.0,20.0,1000.0,60.0,21.0028
2.0,40.0,1000.0,60.0,20.8907
2.0,60.0,1000.0,60.0,20.91685
2.0,80.0,1000.0,60.0,20.9224
2.0,100.0,1000.0,60.0,20.9007
2.0,120.0,1000.0,60.0,20.702575
2.0,140.0,1000.0,60.0,20.90985
2.0,160.0,1000.0,60.0,20.873225
2.0,180.0,1000.0,60.0,21.103475
2.0,200.0,1000.0,60.0,20.98665
2.0,220.0,1000.0,60.0,20.92235
2.0,240.0,1000.0,60.0,20.849
2.0,260.0,1000.0,60.0,21.076025
2.0,280.0,1000.0,60.0,21.023325
2.0,300.0,1000.0,60.0,20.986075
2.0,320.0,1000.0,60.0,21.016275
2.0,340.0,1000.0,60.0,21.32835
2.0,360.0,1000.0,60.0,21.0204
2.0,380.0,1000.0,60.0,20.89565
2.0,400.0,1000.0,60.0,21.069825
2.0,420.0,1000.0,60.0,21.0118
2.0,440.0,1000.0,60.0,21.116575
2.0,460.0,1000.0,60.0,21.114525
2.0,480.0,1000.0,60.0,22.4394
2.0,500.0,1000.0,60.0,22.12225
2.0,520.0,1000.0,60.0,20.927175
2.0,540.0,1000.0,60.0,21.025675
2.0,560.0,1000.0,60.0,21.01645
2.0,580.0,1000.0,60.0,21.0355
2.0,600.0,1000.0,60.0,20.98435
2.0,620.0,1000.0,60.0,20.95655
2.0,640.0,1000.0,60.0,21.1624
2.0,660.0,1000.0,60.0,20.96515
2.0,680.0,1000.0,60.0,22.1566
2.0,700.0,1000.0,60.0,22.1426
2.0,720.0,1000.0,60.0,21.12805
2.0,740.0,1000.0,60.0,21.014275
2.0,760.0,1000.0,60.0,21.388525
2.0,780.0,1000.0,60.0,22.221
2.0,800.0,1000.0,60.0,21.56505
2.0,820.0,1000.0,60.0,21.01575
2.0,840.0,1000.0,60.0,20.99385
2.0,860.0,1000.0,60.0,21.045175
2.0,880.0,1000.0,60.0,21.037575
2.0,900.0,1000.0,60.0,21.013125
2.0,920.0,1000.0,60.0,20.9008
2.0,940.0,1000.0,60.0,21.05935
2.0,960.0,1000.0,60.0,21.13135
2.0,980.0,1000.0,60.0,21.1378
2.0,1000.0,1000.0,60.0,20.96835
2.0,1020.0,1000.0,60.0,21.015175
2.0,1040.0,1000.0,60.0,20.993725
4.0,0.0,1000.0,60.0,22.296675
4.0,20.0,1000.0,60.0,20.696675
4.0,40.0,1000.0,60.0,20.840325
4.0,60.0,1000.0,60.0,20.832975
4.0,80.0,1000.0,60.0,20.8482
4.0,100.0,1000.0,60.0,20.80995
4.0,120.0,1000.0,60.0,22.154075
4.0,140.0,1000.0,60.0,22.07555
4.0,160.0,1000.0,60.0,22.1587
4.0,180.0,1000.0,60.0,22.571925
4.0,200.0,1000.0,60.0,22.1151
4.0,220.0,1000.0,60.0,22.10475
4.0,240.0,1000.0,60.0,22.193075
4.0,260.0,1000.0,60.0,22.2395
4.0,280.0,1000.0,60.0,22.1965
4.0,300.0,1000.0,60.0,22.189375
4.0,320.0,1000.0,60.0,22.1556
4.0,340.0,1000.0,60.0,22.093625
4.0,360.0,1000.0,60.0,21.48375
4.0,380.0,1000.0,60.0,21.05845
4.0,400.0,1000.0,60.0,22.216475
4.0,420.0,1000.0,60.0,22.269875
4.0,440.0,1000.0,60.0,21.046175
4.0,460.0,1000.0,60.0,21.67765
4.0,480.0,1000.0,60.0,22.334225
4.0,500.0,1000.0,60.0,22.15495
4.0,520.0,1000.0,60.0,22.355525
4.0,540.0,1000.0,60.0,22.3981
4.0,560.0,1000.0,60.0,22.3438
4.0,580.0,1000.0,60.0,22.39485
4.0,600.0,1000.0,60.0,22.305125
4.0,620.0,1000.0,60.0,22.363875
4.0,640.0,1000.0,60.0,22.355825
4.0,660.0,1000.0,60.0,22.3552
4.0,680.0,1000.0,60.0,22.3126
4.0,700.0,1000.0,60.0,22.206625
4.0,720.0,1000.0,60.0,21.663075
4.0,740.0,1000.0,60.0,21.176425
4.0,760.0,1000.0,60.0,22.98785
4.0,780.0,1000.0,60.0,23.2966
4.0,800.0,1000.0,60.0,21.058625
4.0,820.0,1000.0,60.0,21.322025
4.0,840.0,1000.0,60.0,21.04465
4.0,860.0,1000.0,60.0,22.525225
4.0,880.0,1000.0,60.0,21.614625
4.0,900.0,1000.0,60.0,21.0784
4.0,920.0,1000.0,60.0,21.19885
4.0,940.0,1000.0,60.0,21.0376
