# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intersocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,159.53375
1.0,20.0,1000.0,60.0,1.470075
1.0,40.0,1000.0,60.0,1.4451
1.0,60.0,1000.0,60.0,0.093825
1.0,80.0,1000.0,60.0,1.464825
1.0,100.0,1000.0,60.0,1.532275
1.0,120.0,1000.0,60.0,1.502525
1.0,140.0,1000.0,60.0,1.4338
1.0,160.0,1000.0,60.0,1.509475
1.0,180.0,1000.0,60.0,1.456225
1.0,200.0,1000.0,60.0,1.45885
1.0,220.0,1000.0,60.0,1.534925
1.0,240.0,1000.0,60.0,1.568825
1.0,260.0,1000.0,60.0,1.469375
1.0,280.0,1000.0,60.0,1.53735
1.0,300.0,1000.0,60.0,1.45645
1.0,320.0,1000.0,60.0,1.4504
1.0,340.0,1000.0,60.0,1.4503
1.0,360.0,1000.0,60.0,1.53595
1.0,380.0,1000.0,60.0,1.48015
1.0,400.0,1000.0,60.0,1.441125
1.0,420.0,1000.0,60.0,1.5149
1.0,440.0,1000.0,60.0,1.50305
1.0,460.0,1000.0,60.0,1.4188
1.0,480.0,1000.0,60.0,1.468275
1.0,500.0,1000.0,60.0,1.4661
1.0,520.0,1000.0,60.0,1.4329
1.0,540.0,1000.0,60.0,1.47905
1.0,560.0,1000.0,60.0,1.46755
1.0,580.0,1000.0,60.0,1.55755
1.0,600.0,1000.0,60.0,1.5169
1.0,620.0,1000.0,60.0,1.456325
1.0,640.0,1000.0,60.0,1.4872
1.0,660.0,1000.0,60.0,1.466075
1.0,680.0,1000.0,60.0,1.52075
1.0,700.0,1000.0,60.0,1.463
1.0,720.0,1000.0,60.0,1.44185
1.0,740.0,1000.0,60.0,1.52495
1.0,760.0,1000.0,60.0,1.473125
1.0,780.0,1000.0,60.0,1.448025
1.0,800.0,1000.0,60.0,1.50405
1.0,820.0,1000.0,60.0,1.458025
1.0,840.0,1000.0,60.0,1.702225
1.0,860.0,1000.0,60.0,1.52095
1.0,880.0,1000.0,60.0,1.451
1.0,900.0,1000.0,60.0,1.556975
1.0,920.0,1000.0,60.0,1.577725
1.0,940.0,1000.0,60.0,1.473
1.0,960.0,1000.0,60.0,1.464375
1.0,980.0,1000.0,60.0,1.44515
1.0,1000.0,1000.0,60.0,1.440875
1.0,1020.0,1000.0,60.0,1.46
1.0,1040.0,1000.0,60.0,1.464225
2.0,0.0,1000.0,60.0,1.95525
2.0,20.0,1000.0,60.0,1.521075
2.0,40.0,1000.0,60.0,1.4867
2.0,60.0,1000.0,60.0,0.10295
2.0,80.0,1000.0,60.0,1.496125
2.0,100.0,1000.0,60.0,1.46955
2.0,120.0,1000.0,60.0,1.534475
2.0,140.0,1000.0,60.0,1.6378
2.0,160.0,1000.0,60.0,1.5281
2.0,180.0,1000.0,60.0,1.889225
2.0,200.0,1000.0,60.0,1.560675
2.0,220.0,1000.0,60.0,1.53895
2.0,240.0,1000.0,60.0,1.51765
2.0,260.0,1000.0,60.0,1.54675
2.0,280.0,1000.0,60.0,1.50305
2.0,300.0,1000.0,60.0,1.50205
2.0,320.0,1000.0,60.0,1.55285
2.0,340.0,1000.0,60.0,1.5104
2.0,360.0,1000.0,60.0,1.49115
2.0,380.0,1000.0,60.0,1.867325
2.0,400.0,1000.0,60.0,1.470675
2.0,420.0,1000.0,60.0,1.43825
2.0,440.0,1000.0,60.0,1.630475
2.0,460.0,1000.0,60.0,1.4921
2.0,480.0,1000.0,60.0,1.46925
2.0,500.0,1000.0,60.0,1.471675
2.0,520.0,1000.0,60.0,1.492225
2.0,540.0,1000.0,60.0,1.4897
2.0,560.0,1000.0,60.0,1.693275
2.0,580.0,1000.0,60.0,1.4576
2.0,600.0,1000.0,60.0,1.433975
2.0,620.0,1000.0,60.0,1.44115
2.0,640.0,1000.0,60.0,1.467025
2.0,660.0,1000.0,60.0,1.431375
2.0,680.0,1000.0,60.0,1.418775
2.0,700.0,1000.0,60.0,1.44005
2.0,720.0,1000.0,60.0,1.458875
2.0,740.0,1000.0,60.0,1.45705
2.0,760.0,1000.0,60.0,1.4344
2.0,780.0,1000.0,60.0,1.582225
2.0,800.0,1000.0,60.0,1.46415
2.0,820.0,1000.0,60.0,1.411725
2.0,840.0,1000.0,60.0,1.452125
2.0,860.0,1000.0,60.0,1.490725
2.0,880.0,1000.0,60.0,1.45155
2.0,900.0,1000.0,60.0,1.4406
2.0,920.0,1000.0,60.0,1.445775
2.0,940.0,1000.0,60.0,1.46295
2.0,960.0,1000.0,60.0,1.49195
2.0,980.0,1000.0,60.0,1.42885
2.0,1000.0,1000.0,60.0,1.43925
2.0,1020.0,1000.0,60.0,1.459925
2.0,1040.0,1000.0,60.0,1.4447
4.0,0.0,1000.0,60.0,1.948225
4.0,20.0,1000.0,60.0,1.559025
4.0,40.0,1000.0,60.0,1.598025
4.0,60.0,1000.0,60.0,0.100225
4.0,80.0,1000.0,60.0,1.98665
4.0,100.0,1000.0,60.0,1.4864
4.0,120.0,1000.0,60.0,1.457275
4.0,140.0,1000.0,60.0,1.48545
4.0,160.0,1000.0,60.0,1.5408
4.0,180.0,1000.0,60.0,1.463625
4.0,200.0,1000.0,60.0,1.48095
4.0,220.0,1000.0,60.0,1.476975
4.0,240.0,1000.0,60.0,1.482175
4.0,260.0,1000.0,60.0,1.493325
4.0,280.0,1000.0,60.0,1.48265
4.0,300.0,1000.0,60.0,1.47555
4.0,320.0,1000.0,60.0,1.51025
4.0,340.0,1000.0,60.0,1.562025
4.0,360.0,1000.0,60.0,1.469275
4.0,380.0,1000.0,60.0,1.7351
4.0,400.0,1000.0,60.0,1.4559
4.0,420.0,1000.0,60.0,1.44335
4.0,440.0,1000.0,60.0,1.444475
4.0,460.0,1000.0,60.0,1.466125
4.0,480.0,1000.0,60.0,1.448375
4.0,500.0,1000.0,60.0,1.41795
4.0,520.0,1000.0,60.0,1.47575
4.0,540.0,1000.0,60.0,1.434075
4.0,560.0,1000.0,60.0,1.405175
4.0,580.0,1000.0,60.0,1.47835
4.0,600.0,1000.0,60.0,1.439475
4.0,620.0,1000.0,60.0,1.44925
4.0,640.0,1000.0,60.0,1.472125
4.0,660.0,1000.0,60.0,1.4517
4.0,680.0,1000.0,60.0,1.545925
4.0,700.0,1000.0,60.0,1.4614
4.0,720.0,1000.0,60.0,1.436475
4.0,740.0,1000.0,60.0,1.433375
4.0,760.0,1000.0,60.0,1.42775
4.0,780.0,1000.0,60.0,1.448975
4.0,800.0,1000.0,60.0,1.4726
4.0,820.0,1000.0,60.0,1.432225
4.0,840.0,1000.0,60.0,1.50355
4.0,860.0,1000.0,60.0,1.41985
4.0,880.0,1000.0,60.0,1.41565
4.0,900.0,1000.0,60.0,1.464475
4.0,920.0,1000.0,60.0,1.456125
4.0,940.0,1000.0,60.0,1.426325
4.0,960.0,1000.0,60.0,1.45895
4.0,980.0,1000.0,60.0,1.44265
4.0,1000.0,1000.0,60.0,1.411175
4.0,1020.0,1000.0,60.0,1.5836
4.0,1040.0,1000.0,60.0,1.46375
8.0,0.0,1000.0,60.0,1.972775
8.0,20.0,1000.0,60.0,1.48175
8.0,40.0,1000.0,60.0,1.5013
8.0,60.0,1000.0,60.0,0.091325
8.0,80.0,1000.0,60.0,1.4661
8.0,100.0,1000.0,60.0,1.530025
8.0,120.0,1000.0,60.0,1.47645
8.0,140.0,1000.0,60.0,1.503625
8.0,160.0,1000.0,60.0,1.50775
8.0,180.0,1000.0,60.0,1.521075
8.0,200.0,1000.0,60.0,1.498025
8.0,220.0,1000.0,60.0,1.5026
8.0,240.0,1000.0,60.0,1.5007
8.0,260.0,1000.0,60.0,2.013525
8.0,280.0,1000.0,60.0,1.504475
8.0,300.0,1000.0,60.0,1.50445
8.0,320.0,1000.0,60.0,1.509675
8.0,340.0,1000.0,60.0,1.5208
8.0,360.0,1000.0,60.0,1.526425
8.0,380.0,1000.0,60.0,1.743175
8.0,400.0,1000.0,60.0,1.495675
8.0,420.0,1000.0,60.0,1.47465
8.0,440.0,1000.0,60.0,1.470525
8.0,460.0,1000.0,60.0,1.48965
8.0,480.0,1000.0,60.0,1.49535
8.0,500.0,1000.0,60.0,1.4786
8.0,520.0,1000.0,60.0,1.466875
8.0,540.0,1000.0,60.0,1.4585
8.0,560.0,1000.0,60.0,1.4998
8.0,580.0,1000.0,60.0,1.5559
8.0,600.0,1000.0,60.0,1.46685
8.0,620.0,1000.0,60.0,1.4669
8.0,640.0,1000.0,60.0,1.471875
8.0,660.0,1000.0,60.0,1.460975
8.0,680.0,1000.0,60.0,1.432925
8.0,700.0,1000.0,60.0,1.410625
8.0,720.0,1000.0,60.0,1.4487
8.0,740.0,1000.0,60.0,1.48045
8.0,760.0,1000.0,60.0,1.423875
8.0,780.0,1000.0,60.0,1.501575
8.0,800.0,1000.0,60.0,1.419325
8.0,820.0,1000.0,60.0,1.40485
8.0,840.0,1000.0,60.0,1.5697
8.0,860.0,1000.0,60.0,1.86035
8.0,880.0,1000.0,60.0,1.492825
8.0,900.0,1000.0,60.0,1.591675
8.0,920.0,1000.0,60.0,1.48585
8.0,940.0,1000.0,60.0,1.47155
8.0,960.0,1000.0,60.0,1.455525
8.0,980.0,1000.0,60.0,1.4805
8.0,1000.0,1000.0,60.0,1.4769
8.0,1020.0,1000.0,60.0,1.465475
8.0,1040.0,1000.0,60.0,1.480025
16.0,0.0,1000.0,60.0,2.022975
16.0,20.0,1000.0,60.0,1.544775
16.0,40.0,1000.0,60.0,1.524925
16.0,60.0,1000.0,60.0,0.10065
16.0,80.0,1000.0,60.0,1.582225
16.0,100.0,1000.0,60.0,1.521975
16.0,120.0,1000.0,60.0,1.566025
16.0,140.0,1000.0,60.0,1.65695
16.0,160.0,1000.0,60.0,1.540425
16.0,180.0,1000.0,60.0,1.525925
16.0,200.0,1000.0,60.0,1.549825
16.0,220.0,1000.0,60.0,1.556975
16.0,240.0,1000.0,60.0,1.53975
16.0,260.0,1000.0,60.0,1.534075
16.0,280.0,1000.0,60.0,1.558825
16.0,300.0,1000.0,60.0,1.535525
16.0,320.0,1000.0,60.0,1.545525
16.0,340.0,1000.0,60.0,1.5326
16.0,360.0,1000.0,60.0,1.826975
16.0,380.0,1000.0,60.0,1.5084
16.0,400.0,1000.0,60.0,1.515375
16.0,420.0,1000.0,60.0,1.49885
16.0,440.0,1000.0,60.0,1.6202
16.0,460.0,1000.0,60.0,1.5155
16.0,480.0,1000.0,60.0,1.51255
16.0,500.0,1000.0,60.0,1.48685
16.0,520.0,1000.0,60.0,1.465325
16.0,540.0,1000.0,60.0,1.513975
16.0,560.0,1000.0,60.0,1.48305
16.0,580.0,1000.0,60.0,1.473825
16.0,600.0,1000.0,60.0,1.5256
16.0,620.0,1000.0,60.0,1.47715
16.0,640.0,1000.0,60.0,1.45245
16.0,660.0,1000.0,60.0,1.5144
16.0,680.0,1000.0,60.0,1.517325
16.0,700.0,1000.0,60.0,1.494475
16.0,720.0,1000.0,60.0,1.562125
16.0,740.0,1000.0,60.0,1.487275
16.0,760.0,1000.0,60.0,1.452425
16.0,780.0,1000.0,60.0,1.5975
16.0,800.0,1000.0,60.0,1.50815
16.0,820.0,1000.0,60.0,1.4808
16.0,840.0,1000.0,60.0,1.4874
16.0,860.0,1000.0,60.0,1.500375
16.0,880.0,1000.0,60.0,1.501625
16.0,900.0,1000.0,60.0,1.490925
16.0,920.0,1000.0,60.0,1.552375
16.0,940.0,1000.0,60.0,1.480025
16.0,960.0,1000.0,60.0,1.462425
16.0,980.0,1000.0,60.0,1.52285
16.0,1000.0,1000.0,60.0,1.523
16.0,1020.0,1000.0,60.0,1.5196
16.0,1040.0,1000.0,60.0,1.48245
32.0,0.0,1000.0,60.0,3.926875
32.0,20.0,1000.0,60.0,3.442325
32.0,40.0,1000.0,60.0,3.431175
32.0,60.0,1000.0,60.0,0.188275
32.0,80.0,1000.0,60.0,3.460625
32.0,100.0,1000.0,60.0,3.4525
32.0,120.0,1000.0,60.0,3.4366
32.0,140.0,1000.0,60.0,3.56155
32.0,160.0,1000.0,60.0,4.09635
32.0,180.0,1000.0,60.0,3.6728
32.0,200.0,1000.0,60.0,3.476025
32.0,220.0,1000.0,60.0,3.44555
32.0,240.0,1000.0,60.0,3.1703
32.0,260.0,1000.0,60.0,2.0702
32.0,280.0,1000.0,60.0,2.071025
32.0,300.0,1000.0,60.0,2.150875
32.0,320.0,1000.0,60.0,2.080375
32.0,340.0,1000.0,60.0,2.347675
32.0,360.0,1000.0,60.0,2.061575
32.0,380.0,1000.0,60.0,2.04925
32.0,400.0,1000.0,60.0,2.2752
32.0,420.0,1000.0,60.0,1.971575
32.0,440.0,1000.0,60.0,1.960975
32.0,460.0,1000.0,60.0,1.937325
32.0,480.0,1000.0,60.0,1.93565
32.0,500.0,1000.0,60.0,1.969225
32.0,520.0,1000.0,60.0,1.954325
32.0,540.0,1000.0,60.0,2.065475
32.0,560.0,1000.0,60.0,1.959125
32.0,580.0,1000.0,60.0,1.968025
32.0,600.0,1000.0,60.0,1.9965
32.0,620.0,1000.0,60.0,1.96695
32.0,640.0,1000.0,60.0,1.950425
32.0,660.0,1000.0,60.0,1.982275
32.0,680.0,1000.0,60.0,1.981
32.0,700.0,1000.0,60.0,1.98185
32.0,720.0,1000.0,60.0,1.961525
32.0,740.0,1000.0,60.0,1.975625
32.0,760.0,1000.0,60.0,1.974075
32.0,780.0,1000.0,60.0,1.9554
32.0,800.0,1000.0,60.0,2.436675
32.0,820.0,1000.0,60.0,1.974625
32.0,840.0,1000.0,60.0,1.994875
32.0,860.0,1000.0,60.0,1.984025
32.0,880.0,1000.0,60.0,1.982375
32.0,900.0,1000.0,60.0,1.977375
32.0,920.0,1000.0,60.0,1.9831
32.0,940.0,1000.0,60.0,1.99185
32.0,960.0,1000.0,60.0,1.998
32.0,980.0,1000.0,60.0,1.973075
32.0,1000.0,1000.0,60.0,2.02295
32.0,1020.0,1000.0,60.0,2.03995
32.0,1040.0,1000.0,60.0,2.07035
64.0,0.0,1000.0,60.0,2.4992
64.0,20.0,1000.0,60.0,2.284625
64.0,40.0,1000.0,60.0,1.98995
64.0,60.0,1000.0,60.0,0.127075
64.0,80.0,1000.0,60.0,2.030975
64.0,100.0,1000.0,60.0,2.043425
64.0,120.0,1000.0,60.0,2.0362
64.0,140.0,1000.0,60.0,2.036625
64.0,160.0,1000.0,60.0,2.033275
64.0,180.0,1000.0,60.0,2.030975
64.0,200.0,1000.0,60.0,2.152875
64.0,220.0,1000.0,60.0,2.03665
64.0,240.0,1000.0,60.0,2.038275
64.0,260.0,1000.0,60.0,2.0416
64.0,280.0,1000.0,60.0,2.259975
64.0,300.0,1000.0,60.0,1.9941
64.0,320.0,1000.0,60.0,1.985025
64.0,340.0,1000.0,60.0,1.94225
64.0,360.0,1000.0,60.0,1.975175
64.0,380.0,1000.0,60.0,1.9559
64.0,400.0,1000.0,60.0,1.967625
64.0,420.0,1000.0,60.0,1.9688
64.0,440.0,1000.0,60.0,2.055475
64.0,460.0,1000.0,60.0,1.974675
64.0,480.0,1000.0,60.0,2.432475
64.0,500.0,1000.0,60.0,2.05795
64.0,520.0,1000.0,60.0,2.016875
64.0,540.0,1000.0,60.0,2.0059
64.0,560.0,1000.0,60.0,2.018525
64.0,580.0,1000.0,60.0,2.025375
64.0,600.0,1000.0,60.0,2.007575
64.0,620.0,1000.0,60.0,2.004525
64.0,640.0,1000.0,60.0,1.999025
64.0,660.0,1000.0,60.0,1.990975
64.0,680.0,1000.0,60.0,2.130475
64.0,700.0,1000.0,60.0,2.011225
64.0,720.0,1000.0,60.0,1.99445
64.0,740.0,1000.0,60.0,2.016575
64.0,760.0,1000.0,60.0,2.2512
64.0,780.0,1000.0,60.0,1.975125
64.0,800.0,1000.0,60.0,1.9936
64.0,820.0,1000.0,60.0,2.0112
64.0,840.0,1000.0,60.0,1.98995
64.0,860.0,1000.0,60.0,1.9716
