# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intrasocket +pemap L0,2 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,16.324225
1.0,20.0,1000.0,60.0,12.674225
1.0,40.0,1000.0,60.0,11.82205
1.0,60.0,1000.0,60.0,11.9523
1.0,80.0,1000.0,60.0,11.6529
1.0,100.0,1000.0,60.0,11.8399
1.0,120.0,1000.0,60.0,11.681175
1.0,140.0,1000.0,60.0,11.761525
1.0,160.0,1000.0,60.0,11.733225
1.0,180.0,1000.0,60.0,11.834025
1.0,200.0,1000.0,60.0,11.688275
1.0,220.0,1000.0,60.0,11.573175
1.0,240.0,1000.0,60.0,10.639925
1.0,260.0,1000.0,60.0,10.22425
1.0,280.0,1000.0,60.0,10.401025
1.0,300.0,1000.0,60.0,10.270625
1.0,320.0,1000.0,60.0,10.3022
1.0,340.0,1000.0,60.0,10.10695
1.0,360.0,1000.0,60.0,10.27485
1.0,380.0,1000.0,60.0,10.1585
1.0,400.0,1000.0,60.0,10.0483
1.0,420.0,1000.0,60.0,10.243475
1.0,440.0,1000.0,60.0,10.1903
1.0,460.0,1000.0,60.0,10.267625
1.0,480.0,1000.0,60.0,10.233075
1.0,500.0,1000.0,60.0,10.1835
1.0,520.0,1000.0,60.0,10.26935
1.0,540.0,1000.0,60.0,10.134125
1.0,560.0,1000.0,60.0,10.17585
1.0,580.0,1000.0,60.0,9.98405
1.0,600.0,1000.0,60.0,10.092425
1.0,620.0,1000.0,60.0,10.201175
1.0,640.0,1000.0,60.0,10.05685
1.0,660.0,1000.0,60.0,10.183625
1.0,680.0,1000.0,60.0,10.188
1.0,700.0,1000.0,60.0,10.1036
1.0,720.0,1000.0,60.0,10.1238
1.0,740.0,1000.0,60.0,10.10175
1.0,760.0,1000.0,60.0,10.773425
1.0,780.0,1000.0,60.0,10.493725
1.0,800.0,1000.0,60.0,10.607425
1.0,820.0,1000.0,60.0,10.641075
1.0,840.0,1000.0,60.0,10.106175
1.0,860.0,1000.0,60.0,10.3117
1.0,880.0,1000.0,60.0,10.1504
1.0,900.0,1000.0,60.0,10.19995
1.0,920.0,1000.0,60.0,10.306575
1.0,940.0,1000.0,60.0,10.249625
1.0,960.0,1000.0,60.0,10.297375
1.0,980.0,1000.0,60.0,10.138275
1.0,1000.0,1000.0,60.0,10.376575
1.0,1020.0,1000.0,60.0,10.49695
1.0,1040.0,1000.0,60.0,10.204975
2.0,0.0,1000.0,60.0,11.246575
2.0,20.0,1000.0,60.0,10.299775
2.0,40.0,1000.0,60.0,10.0765
2.0,60.0,1000.0,60.0,9.9468
2.0,80.0,1000.0,60.0,10.0157
2.0,100.0,1000.0,60.0,9.909275
2.0,120.0,1000.0,60.0,10.14385
2.0,140.0,1000.0,60.0,10.009825
2.0,160.0,1000.0,60.0,9.94375
2.0,180.0,1000.0,60.0,10.22205
2.0,200.0,1000.0,60.0,9.985925
2.0,220.0,1000.0,60.0,10.0356
2.0,240.0,1000.0,60.0,9.956625
2.0,260.0,1000.0,60.0,10.018025
2.0,280.0,1000.0,60.0,10.088425
2.0,300.0,1000.0,60.0,10.00165
2.0,320.0,1000.0,60.0,10.168525
2.0,340.0,1000.0,60.0,10.050875
2.0,360.0,1000.0,60.0,9.937075
2.0,380.0,1000.0,60.0,10.098175
2.0,400.0,1000.0,60.0,10.08765
2.0,420.0,1000.0,60.0,10.067
2.0,440.0,1000.0,60.0,9.944625
2.0,460.0,1000.0,60.0,10.026575
2.0,480.0,1000.0,60.0,10.091725
2.0,500.0,1000.0,60.0,9.94345
2.0,520.0,1000.0,60.0,10.068675
2.0,540.0,1000.0,60.0,9.9269
2.0,560.0,1000.0,60.0,10.02075
2.0,580.0,1000.0,60.0,10.156225
2.0,600.0,1000.0,60.0,9.9863
2.0,620.0,1000.0,60.0,10.01075
2.0,640.0,1000.0,60.0,9.946025
2.0,660.0,1000.0,60.0,9.954925
2.0,680.0,1000.0,60.0,10.3127
2.0,700.0,1000.0,60.0,9.989875
2.0,720.0,1000.0,60.0,13.1389
2.0,740.0,1000.0,60.0,10.25465
2.0,760.0,1000.0,60.0,10.300775
2.0,780.0,1000.0,60.0,10.40775
2.0,800.0,1000.0,60.0,9.94535
2.0,820.0,1000.0,60.0,10.1411
2.0,840.0,1000.0,60.0,9.9259
2.0,860.0,1000.0,60.0,9.885825
2.0,880.0,1000.0,60.0,9.874
2.0,900.0,1000.0,60.0,9.87305
2.0,920.0,1000.0,60.0,9.93745
2.0,940.0,1000.0,60.0,9.9068
2.0,960.0,1000.0,60.0,10.185175
2.0,980.0,1000.0,60.0,10.020375
2.0,1000.0,1000.0,60.0,9.8974
2.0,1020.0,1000.0,60.0,10.01445
2.0,1040.0,1000.0,60.0,9.97405
4.0,0.0,1000.0,60.0,11.596225
4.0,20.0,1000.0,60.0,10.063125
4.0,40.0,1000.0,60.0,10.0728
4.0,60.0,1000.0,60.0,9.987125
4.0,80.0,1000.0,60.0,9.919875
4.0,100.0,1000.0,60.0,9.96375
4.0,120.0,1000.0,60.0,9.9433
4.0,140.0,1000.0,60.0,9.947
4.0,160.0,1000.0,60.0,9.8745
4.0,180.0,1000.0,60.0,10.064925
4.0,200.0,1000.0,60.0,10.0436
4.0,220.0,1000.0,60.0,9.939325
4.0,240.0,1000.0,60.0,10.12735
4.0,260.0,1000.0,60.0,10.062625
4.0,280.0,1000.0,60.0,9.993525
4.0,300.0,1000.0,60.0,10.079375
4.0,320.0,1000.0,60.0,10.008375
4.0,340.0,1000.0,60.0,10.0773
4.0,360.0,1000.0,60.0,10.0201
4.0,380.0,1000.0,60.0,10.478125
4.0,400.0,1000.0,60.0,10.1548
4.0,420.0,1000.0,60.0,10.036
4.0,440.0,1000.0,60.0,10.1575
4.0,460.0,1000.0,60.0,9.9831
4.0,480.0,1000.0,60.0,10.142475
4.0,500.0,1000.0,60.0,10.04685
4.0,520.0,1000.0,60.0,10.055125
4.0,540.0,1000.0,60.0,10.152
4.0,560.0,1000.0,60.0,10.030425
4.0,580.0,1000.0,60.0,10.016275
4.0,600.0,1000.0,60.0,10.075125
4.0,620.0,1000.0,60.0,9.997725
4.0,640.0,1000.0,60.0,10.1285
4.0,660.0,1000.0,60.0,10.120725
4.0,680.0,1000.0,60.0,10.194875
4.0,700.0,1000.0,60.0,10.3263
4.0,720.0,1000.0,60.0,10.06905
4.0,740.0,1000.0,60.0,10.074925
4.0,760.0,1000.0,60.0,10.219125
4.0,780.0,1000.0,60.0,10.515975
4.0,800.0,1000.0,60.0,10.048175
4.0,820.0,1000.0,60.0,10.13455
4.0,840.0,1000.0,60.0,10.122275
4.0,860.0,1000.0,60.0,10.0315
4.0,880.0,1000.0,60.0,10.120575
4.0,900.0,1000.0,60.0,10.03025
4.0,920.0,1000.0,60.0,10.145325
4.0,940.0,1000.0,60.0,10.059675
4.0,960.0,1000.0,60.0,9.933
4.0,980.0,1000.0,60.0,10.049775
4.0,1000.0,1000.0,60.0,9.985475
4.0,1020.0,1000.0,60.0,9.881725
4.0,1040.0,1000.0,60.0,10.02155
8.0,0.0,1000.0,60.0,11.10565
8.0,20.0,1000.0,60.0,10.806925
8.0,40.0,1000.0,60.0,10.311275
8.0,60.0,1000.0,60.0,10.433725
8.0,80.0,1000.0,60.0,10.387875
8.0,100.0,1000.0,60.0,9.95815
8.0,120.0,1000.0,60.0,9.87495
8.0,140.0,1000.0,60.0,9.9115
8.0,160.0,1000.0,60.0,10.0292
8.0,180.0,1000.0,60.0,10.272225
8.0,200.0,1000.0,60.0,9.9168
8.0,220.0,1000.0,60.0,9.901275
8.0,240.0,1000.0,60.0,10.01335
8.0,260.0,1000.0,60.0,10.16435
8.0,280.0,1000.0,60.0,9.927925
8.0,300.0,1000.0,60.0,10.026425
8.0,320.0,1000.0,60.0,9.9996
8.0,340.0,1000.0,60.0,10.1918
8.0,360.0,1000.0,60.0,10.1772
8.0,380.0,1000.0,60.0,9.983625
8.0,400.0,1000.0,60.0,10.0513
8.0,420.0,1000.0,60.0,9.9939
8.0,440.0,1000.0,60.0,9.94015
8.0,460.0,1000.0,60.0,10.02195
8.0,480.0,1000.0,60.0,9.885625
8.0,500.0,1000.0,60.0,10.032725
8.0,520.0,1000.0,60.0,9.892125
8.0,540.0,1000.0,60.0,9.95245
8.0,560.0,1000.0,60.0,9.939925
8.0,580.0,1000.0,60.0,9.942375
8.0,600.0,1000.0,60.0,10.082575
8.0,620.0,1000.0,60.0,9.970925
8.0,640.0,1000.0,60.0,10.1756
8.0,660.0,1000.0,60.0,10.00885
8.0,680.0,1000.0,60.0,9.942475
8.0,700.0,1000.0,60.0,9.9881
8.0,720.0,1000.0,60.0,9.9614
8.0,740.0,1000.0,60.0,9.875775
8.0,760.0,1000.0,60.0,10.119
8.0,780.0,1000.0,60.0,9.88695
8.0,800.0,1000.0,60.0,10.08435
8.0,820.0,1000.0,60.0,9.97135
8.0,840.0,1000.0,60.0,9.82195
8.0,860.0,1000.0,60.0,9.997675
8.0,880.0,1000.0,60.0,10.077675
8.0,900.0,1000.0,60.0,9.974025
8.0,920.0,1000.0,60.0,9.9446
8.0,940.0,1000.0,60.0,9.884475
8.0,960.0,1000.0,60.0,10.011575
8.0,980.0,1000.0,60.0,9.95745
8.0,1000.0,1000.0,60.0,9.953975
8.0,1020.0,1000.0,60.0,9.866525
8.0,1040.0,1000.0,60.0,9.96715
16.0,0.0,1000.0,60.0,11.173975
16.0,20.0,1000.0,60.0,10.06565
16.0,40.0,1000.0,60.0,10.158625
16.0,60.0,1000.0,60.0,10.016825
16.0,80.0,1000.0,60.0,10.486475
16.0,100.0,1000.0,60.0,10.34755
16.0,120.0,1000.0,60.0,9.982075
16.0,140.0,1000.0,60.0,9.9595
16.0,160.0,1000.0,60.0,9.978325
16.0,180.0,1000.0,60.0,9.994725
16.0,200.0,1000.0,60.0,9.9436
16.0,220.0,1000.0,60.0,9.9926
16.0,240.0,1000.0,60.0,9.977475
16.0,260.0,1000.0,60.0,10.038675
16.0,280.0,1000.0,60.0,10.182225
16.0,300.0,1000.0,60.0,9.875825
16.0,320.0,1000.0,60.0,10.019125
16.0,340.0,1000.0,60.0,10.1002
16.0,360.0,1000.0,60.0,9.838075
16.0,380.0,1000.0,60.0,10.060325
16.0,400.0,1000.0,60.0,9.955825
16.0,420.0,1000.0,60.0,9.941925
16.0,440.0,1000.0,60.0,10.176325
16.0,460.0,1000.0,60.0,9.9675
16.0,480.0,1000.0,60.0,10.03535
16.0,500.0,1000.0,60.0,9.978525
16.0,520.0,1000.0,60.0,9.9075
16.0,540.0,1000.0,60.0,9.97605
16.0,560.0,1000.0,60.0,9.9121
16.0,580.0,1000.0,60.0,10.091575
16.0,600.0,1000.0,60.0,10.025175
16.0,620.0,1000.0,60.0,9.854225
16.0,640.0,1000.0,60.0,9.84335
16.0,660.0,1000.0,60.0,9.8115
16.0,680.0,1000.0,60.0,10.0066
16.0,700.0,1000.0,60.0,9.859025
16.0,720.0,1000.0,60.0,9.8954
16.0,740.0,1000.0,60.0,10.109825
16.0,760.0,1000.0,60.0,9.855825
16.0,780.0,1000.0,60.0,9.9313
16.0,800.0,1000.0,60.0,9.887825
16.0,820.0,1000.0,60.0,9.8134
16.0,840.0,1000.0,60.0,10.059525
16.0,860.0,1000.0,60.0,9.85715
16.0,880.0,1000.0,60.0,9.95715
16.0,900.0,1000.0,60.0,9.7858
16.0,920.0,1000.0,60.0,9.784225
16.0,940.0,1000.0,60.0,9.905025
16.0,960.0,1000.0,60.0,9.6951
