# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intersocket +pemap L0,1 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,28.72205
1.0,20.0,1000.0,60.0,24.459425
1.0,40.0,1000.0,60.0,24.261175
1.0,60.0,1000.0,60.0,24.226
1.0,80.0,1000.0,60.0,23.3274
1.0,100.0,1000.0,60.0,22.8318
1.0,120.0,1000.0,60.0,24.604825
1.0,140.0,1000.0,60.0,23.67155
1.0,160.0,1000.0,60.0,22.937975
1.0,180.0,1000.0,60.0,22.956825
1.0,200.0,1000.0,60.0,22.9435
1.0,220.0,1000.0,60.0,22.793025
1.0,240.0,1000.0,60.0,21.87125
1.0,260.0,1000.0,60.0,21.13765
1.0,280.0,1000.0,60.0,21.18845
1.0,300.0,1000.0,60.0,21.1987
1.0,320.0,1000.0,60.0,20.967925
1.0,340.0,1000.0,60.0,21.11665
1.0,360.0,1000.0,60.0,21.28105
1.0,380.0,1000.0,60.0,21.2155
1.0,400.0,1000.0,60.0,21.1795
1.0,420.0,1000.0,60.0,21.282375
1.0,440.0,1000.0,60.0,21.4651
1.0,460.0,1000.0,60.0,21.07435
1.0,480.0,1000.0,60.0,22.442875
1.0,500.0,1000.0,60.0,22.033025
1.0,520.0,1000.0,60.0,20.91655
1.0,540.0,1000.0,60.0,21.0959
1.0,560.0,1000.0,60.0,21.5859
1.0,580.0,1000.0,60.0,22.242425
1.0,600.0,1000.0,60.0,21.377575
1.0,620.0,1000.0,60.0,21.042175
1.0,640.0,1000.0,60.0,21.066725
1.0,660.0,1000.0,60.0,21.0238
1.0,680.0,1000.0,60.0,21.2053
1.0,700.0,1000.0,60.0,21.1303
1.0,720.0,1000.0,60.0,20.982725
1.0,740.0,1000.0,60.0,21.8926
1.0,760.0,1000.0,60.0,21.1699
1.0,780.0,1000.0,60.0,21.085925
1.0,800.0,1000.0,60.0,21.12925
1.0,820.0,1000.0,60.0,21.176675
1.0,840.0,1000.0,60.0,21.100225
1.0,860.0,1000.0,60.0,20.98975
1.0,880.0,1000.0,60.0,21.18445
1.0,900.0,1000.0,60.0,21.099525
1.0,920.0,1000.0,60.0,21.2258
1.0,940.0,1000.0,60.0,21.254675
1.0,960.0,1000.0,60.0,21.067025
1.0,980.0,1000.0,60.0,21.12475
1.0,1000.0,1000.0,60.0,21.09825
1.0,1020.0,1000.0,60.0,21.3592
1.0,1040.0,1000.0,60.0,20.8565
2.0,0.0,1000.0,60.0,22.09495
2.0,20.0,1000.0,60.0,20.6604
2.0,40.0,1000.0,60.0,20.669175
2.0,60.0,1000.0,60.0,20.664625
2.0,80.0,1000.0,60.0,20.443775
2.0,100.0,1000.0,60.0,20.695025
2.0,120.0,1000.0,60.0,20.7439
2.0,140.0,1000.0,60.0,20.664725
2.0,160.0,1000.0,60.0,20.64765
2.0,180.0,1000.0,60.0,20.850025
2.0,200.0,1000.0,60.0,21.031825
2.0,220.0,1000.0,60.0,20.6274
2.0,240.0,1000.0,60.0,20.82335
2.0,260.0,1000.0,60.0,20.882875
2.0,280.0,1000.0,60.0,21.19795
2.0,300.0,1000.0,60.0,20.8052
2.0,320.0,1000.0,60.0,20.76805
2.0,340.0,1000.0,60.0,20.7045
2.0,360.0,1000.0,60.0,20.8185
2.0,380.0,1000.0,60.0,20.8417
2.0,400.0,1000.0,60.0,20.8205
2.0,420.0,1000.0,60.0,20.863875
2.0,440.0,1000.0,60.0,20.818825
2.0,460.0,1000.0,60.0,20.747325
2.0,480.0,1000.0,60.0,20.8391
2.0,500.0,1000.0,60.0,20.8413
2.0,520.0,1000.0,60.0,20.80745
2.0,540.0,1000.0,60.0,22.25395
2.0,560.0,1000.0,60.0,21.9421
2.0,580.0,1000.0,60.0,22.37215
2.0,600.0,1000.0,60.0,21.836025
2.0,620.0,1000.0,60.0,21.990425
2.0,640.0,1000.0,60.0,21.985975
2.0,660.0,1000.0,60.0,22.374325
2.0,680.0,1000.0,60.0,21.927975
2.0,700.0,1000.0,60.0,22.192025
2.0,720.0,1000.0,60.0,20.86985
2.0,740.0,1000.0,60.0,20.798975
2.0,760.0,1000.0,60.0,20.716775
2.0,780.0,1000.0,60.0,20.83545
2.0,800.0,1000.0,60.0,20.82205
2.0,820.0,1000.0,60.0,20.87705
2.0,840.0,1000.0,60.0,20.8457
2.0,860.0,1000.0,60.0,20.885975
2.0,880.0,1000.0,60.0,20.7372
2.0,900.0,1000.0,60.0,20.8315
2.0,920.0,1000.0,60.0,20.827925
2.0,940.0,1000.0,60.0,21.719025
2.0,960.0,1000.0,60.0,21.499375
2.0,980.0,1000.0,60.0,20.8503
2.0,1000.0,1000.0,60.0,20.6693
2.0,1020.0,1000.0,60.0,20.7842
2.0,1040.0,1000.0,60.0,20.786425
4.0,0.0,1000.0,60.0,22.378525
4.0,20.0,1000.0,60.0,20.9616
4.0,40.0,1000.0,60.0,20.708225
4.0,60.0,1000.0,60.0,20.67205
4.0,80.0,1000.0,60.0,20.662575
4.0,100.0,1000.0,60.0,20.599
4.0,120.0,1000.0,60.0,20.700475
4.0,140.0,1000.0,60.0,20.76785
4.0,160.0,1000.0,60.0,20.72845
4.0,180.0,1000.0,60.0,20.843425
4.0,200.0,1000.0,60.0,20.7179
4.0,220.0,1000.0,60.0,20.578075
4.0,240.0,1000.0,60.0,20.79125
4.0,260.0,1000.0,60.0,20.88205
4.0,280.0,1000.0,60.0,20.874275
4.0,300.0,1000.0,60.0,20.8239
4.0,320.0,1000.0,60.0,20.872125
4.0,340.0,1000.0,60.0,20.684525
4.0,360.0,1000.0,60.0,20.894425
4.0,380.0,1000.0,60.0,20.9135
4.0,400.0,1000.0,60.0,20.93475
4.0,420.0,1000.0,60.0,20.953825
4.0,440.0,1000.0,60.0,21.356225
4.0,460.0,1000.0,60.0,20.798025
4.0,480.0,1000.0,60.0,20.91
4.0,500.0,1000.0,60.0,20.875275
4.0,520.0,1000.0,60.0,20.827475
4.0,540.0,1000.0,60.0,20.88115
4.0,560.0,1000.0,60.0,20.8615
4.0,580.0,1000.0,60.0,20.730275
4.0,600.0,1000.0,60.0,20.93795
4.0,620.0,1000.0,60.0,20.8286
4.0,640.0,1000.0,60.0,20.8549
4.0,660.0,1000.0,60.0,20.860125
4.0,680.0,1000.0,60.0,20.900675
4.0,700.0,1000.0,60.0,20.83715
4.0,720.0,1000.0,60.0,20.786675
4.0,740.0,1000.0,60.0,20.96585
4.0,760.0,1000.0,60.0,20.873875
4.0,780.0,1000.0,60.0,20.84915
4.0,800.0,1000.0,60.0,20.90945
4.0,820.0,1000.0,60.0,20.8744
4.0,840.0,1000.0,60.0,20.743225
4.0,860.0,1000.0,60.0,20.8409
4.0,880.0,1000.0,60.0,20.88465
4.0,900.0,1000.0,60.0,20.866075
4.0,920.0,1000.0,60.0,20.88665
4.0,940.0,1000.0,60.0,20.940075
4.0,960.0,1000.0,60.0,20.920875
4.0,980.0,1000.0,60.0,20.8287
4.0,1000.0,1000.0,60.0,20.92995
4.0,1020.0,1000.0,60.0,20.916975
4.0,1040.0,1000.0,60.0,20.81445
