# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-mpi.py 1 4194304 1000 500 0 mpi_lat_intrasocket
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,3.5792
1.0,20.0,1000.0,60.0,1.176875
1.0,40.0,1000.0,60.0,1.169825
1.0,60.0,1000.0,60.0,0.065825
1.0,80.0,1000.0,60.0,1.167225
1.0,100.0,1000.0,60.0,1.243875
1.0,120.0,1000.0,60.0,1.161675
1.0,140.0,1000.0,60.0,1.167375
1.0,160.0,1000.0,60.0,1.2437
1.0,180.0,1000.0,60.0,1.169475
1.0,200.0,1000.0,60.0,1.17235
1.0,220.0,1000.0,60.0,1.23305
1.0,240.0,1000.0,60.0,1.171975
1.0,260.0,1000.0,60.0,1.168075
1.0,280.0,1000.0,60.0,1.2371
1.0,300.0,1000.0,60.0,1.160475
1.0,320.0,1000.0,60.0,1.17125
1.0,340.0,1000.0,60.0,1.1757
1.0,360.0,1000.0,60.0,1.226075
1.0,380.0,1000.0,60.0,1.1703
1.0,400.0,1000.0,60.0,1.285175
1.0,420.0,1000.0,60.0,1.225675
1.0,440.0,1000.0,60.0,1.1544
1.0,460.0,1000.0,60.0,1.159
1.0,480.0,1000.0,60.0,1.225175
1.0,500.0,1000.0,60.0,1.16635
1.0,520.0,1000.0,60.0,1.17015
1.0,540.0,1000.0,60.0,1.2292
1.0,560.0,1000.0,60.0,1.154475
1.0,580.0,1000.0,60.0,1.16145
1.0,600.0,1000.0,60.0,1.2253
1.0,620.0,1000.0,60.0,1.164875
1.0,640.0,1000.0,60.0,1.167425
1.0,660.0,1000.0,60.0,1.16965
1.0,680.0,1000.0,60.0,1.22195
1.0,700.0,1000.0,60.0,1.15945
1.0,720.0,1000.0,60.0,1.1707
1.0,740.0,1000.0,60.0,1.22565
1.0,760.0,1000.0,60.0,1.1629
1.0,780.0,1000.0,60.0,1.172125
1.0,800.0,1000.0,60.0,1.3063
1.0,820.0,1000.0,60.0,1.160975
1.0,840.0,1000.0,60.0,1.1767
1.0,860.0,1000.0,60.0,1.232425
1.0,880.0,1000.0,60.0,1.1507
