# /home1/08302/tg876011/charm-mpi-compare/microbenchmarks/osu-lat-charm.py 1 4194304 1000 500 0 charm_lat_intersocket +pemap L0,1 +no_isomalloc_sync
Message size,Grouping,Total Iterations,Warmup,Latency (us)
1.0,0.0,1000.0,60.0,28.615325
1.0,20.0,1000.0,60.0,24.501675
1.0,40.0,1000.0,60.0,24.391725
1.0,60.0,1000.0,60.0,24.3526
1.0,80.0,1000.0,60.0,24.57485
1.0,100.0,1000.0,60.0,24.350025
1.0,120.0,1000.0,60.0,24.3714
1.0,140.0,1000.0,60.0,24.358175
1.0,160.0,1000.0,60.0,24.31655
1.0,180.0,1000.0,60.0,24.320175
1.0,200.0,1000.0,60.0,24.492125
1.0,220.0,1000.0,60.0,24.17945
1.0,240.0,1000.0,60.0,23.08805
1.0,260.0,1000.0,60.0,22.465575
1.0,280.0,1000.0,60.0,22.39255
1.0,300.0,1000.0,60.0,22.651325
1.0,320.0,1000.0,60.0,22.36315
1.0,340.0,1000.0,60.0,22.527575
1.0,360.0,1000.0,60.0,22.3511
1.0,380.0,1000.0,60.0,22.368925
1.0,400.0,1000.0,60.0,22.38985
1.0,420.0,1000.0,60.0,22.461675
1.0,440.0,1000.0,60.0,22.41685
1.0,460.0,1000.0,60.0,22.30675
1.0,480.0,1000.0,60.0,22.408975
1.0,500.0,1000.0,60.0,22.415575
1.0,520.0,1000.0,60.0,22.274225
1.0,540.0,1000.0,60.0,22.320425
1.0,560.0,1000.0,60.0,22.227625
1.0,580.0,1000.0,60.0,22.255275
1.0,600.0,1000.0,60.0,22.36405
1.0,620.0,1000.0,60.0,22.671375
1.0,640.0,1000.0,60.0,22.218975
1.0,660.0,1000.0,60.0,22.24815
1.0,680.0,1000.0,60.0,21.2165
1.0,700.0,1000.0,60.0,21.03135
1.0,720.0,1000.0,60.0,20.9468
1.0,740.0,1000.0,60.0,22.667475
1.0,760.0,1000.0,60.0,21.827775
1.0,780.0,1000.0,60.0,21.060025
1.0,800.0,1000.0,60.0,21.14135
1.0,820.0,1000.0,60.0,21.086225
1.0,840.0,1000.0,60.0,21.0282
1.0,860.0,1000.0,60.0,21.011525
1.0,880.0,1000.0,60.0,21.0849
