#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-mpi.py 100 3072 3072 weak_scaling_results
Process,Iteration,Iteration Time,Communication Time,Computation Time
0,1,0.395566014,0.292732872,0.102833142
0,2,0.109284759,0.106726759,0.002558
0,3,0.111067099,0.108539162,0.002527937
0,4,0.002552198,4.3863e-05,0.002508335
0,5,0.002624252,0.000115627,0.002508625
0,6,0.002572006,6.0526e-05,0.00251148
0,7,0.00256478,6.3855e-05,0.002500925
0,8,0.002565753,5.511e-05,0.002510643
0,9,0.002565659,6.4453e-05,0.002501206
0,10,0.002562342,5.4212e-05,0.00250813
0,11,0.002562221,5.8001e-05,0.00250422
0,12,0.002562354,5.5945e-05,0.002506409
0,13,0.002573343,6.4934e-05,0.002508409
0,14,0.002559509,5.6431e-05,0.002503078
0,15,0.002597103,5.6652e-05,0.002540451
0,16,0.002534802,3.3787e-05,0.002501015
0,17,0.002559818,5.1438e-05,0.00250838
0,18,0.002564912,6.0507e-05,0.002504405
0,19,0.002567028,6.0264e-05,0.002506764
0,20,0.002562924,5.9638e-05,0.002503286
0,21,0.002565688,6.8022e-05,0.002497666
0,22,0.002572222,5.835e-05,0.002513872
0,23,0.002558396,5.5215e-05,0.002503181
0,24,0.002563723,5.2412e-05,0.002511311
0,25,0.002555479,5.3679e-05,0.0025018
0,26,0.002592382,5.9877e-05,0.002532505
0,27,0.002532135,3.4104e-05,0.002498031
0,28,0.002568982,5.944e-05,0.002509542
0,29,0.002564265,5.3409e-05,0.002510856
0,30,0.002559756,5.3543e-05,0.002506213
0,31,0.002561268,5.1742e-05,0.002509526
0,32,0.002564132,5.3815e-05,0.002510317
0,33,0.002558607,5.0466e-05,0.002508141
0,34,0.002561776,5.4345e-05,0.002507431
0,35,0.002553191,5.6261e-05,0.00249693
0,36,0.002573491,5.9666e-05,0.002513825
0,37,0.002555686,5.0036e-05,0.00250565
0,38,0.002562039,5.2746e-05,0.002509293
0,39,0.002563341,6.027e-05,0.002503071
0,40,0.002567017,5.4255e-05,0.002512762
0,41,0.002559563,5.7985e-05,0.002501578
0,42,0.002610856,6.7655e-05,0.002543201
0,43,0.002543802,3.3785e-05,0.002510017
0,44,0.002570751,4.8261e-05,0.00252249
0,45,0.00255715,3.9832e-05,0.002517318
0,46,0.00254733,3.9779e-05,0.002507551
0,47,0.002559849,5.3046e-05,0.002506803
0,48,0.002567497,6.5561e-05,0.002501936
0,49,0.002605959,6.002e-05,0.002545939
0,50,0.002543783,3.4241e-05,0.002509542
0,51,0.002551499,5.3172e-05,0.002498327
0,52,0.002571016,5.7879e-05,0.002513137
0,53,0.002557453,5.3987e-05,0.002503466
0,54,0.002562159,5.3247e-05,0.002508912
0,55,0.002556627,5.2773e-05,0.002503854
0,56,0.002604553,5.4287e-05,0.002550266
0,57,0.002537207,3.528e-05,0.002501927
0,58,0.002551987,5.246e-05,0.002499527
0,59,0.002568807,5.7769e-05,0.002511038
0,60,0.002561742,5.3559e-05,0.002508183
