#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-charm.py 192 100 12288 12288 weak_scaling_results +no_isomalloc_sync
Process,Num processes,Iteration,Iteration Time,Communication Time,Computation Time
0,192,1,0.496797621,0.320478535,0.176319086
0,192,2,0.136709437,0.133693947,0.00301549
0,192,3,0.127790587,0.12475961,0.003030977
0,192,4,0.007307047,0.004283905,0.003023142
0,192,5,0.003563632,0.000541152,0.00302248
0,192,6,0.007692315,0.004634646,0.003057669
0,192,7,0.062520527,0.059492395,0.003028132
0,192,8,0.003789251,0.000757875,0.003031376
0,192,9,0.003420749,0.000398937,0.003021812
0,192,10,0.005091411,0.00204427,0.003047141
0,192,11,0.003846104,0.000848245,0.002997859
0,192,12,0.07047735,0.067364531,0.003112819
0,192,13,0.00453433,0.001364101,0.003170229
0,192,14,0.003819564,0.000649103,0.003170461
0,192,15,0.003754947,0.000589444,0.003165503
0,192,16,0.003730681,0.000525022,0.003205659
0,192,17,0.003575748,0.000363056,0.003212692
0,192,18,0.003826534,0.000620459,0.003206075
0,192,19,0.003821353,0.000690777,0.003130576
0,192,20,0.003980851,0.000862302,0.003118549
0,192,21,0.004003852,0.000902562,0.00310129
0,192,22,0.003917432,0.000832075,0.003085357
0,192,23,0.004030331,0.000938168,0.003092163
0,192,24,0.005806863,0.002761976,0.003044887
0,192,25,0.006367906,0.003314983,0.003052923
0,192,26,0.006551956,0.003501102,0.003050854
0,192,27,0.006548106,0.003483142,0.003064964
0,192,28,0.006511308,0.003429396,0.003081912
0,192,29,0.00658406,0.003499861,0.003084199
0,192,30,0.006467749,0.003377533,0.003090216
0,192,31,0.006618219,0.003526582,0.003091637
0,192,32,0.006460981,0.00335719,0.003103791
0,192,33,0.006466864,0.003380936,0.003085928
0,192,34,0.006440117,0.003389859,0.003050258
0,192,35,0.006496733,0.003409263,0.00308747
0,192,36,0.006571489,0.003500025,0.003071464
0,192,37,0.006446038,0.003395301,0.003050737
0,192,38,0.006602258,0.003538687,0.003063571
0,192,39,0.00641619,0.003365594,0.003050596
0,192,40,0.006392789,0.003321859,0.00307093
0,192,41,0.00734282,0.004220899,0.003121921
0,192,42,0.006615549,0.003572934,0.003042615
0,192,43,0.006437694,0.003372798,0.003064896
0,192,44,0.006573156,0.003522112,0.003051044
0,192,45,0.008225907,0.005184008,0.003041899
0,192,46,0.004773253,0.001719936,0.003053317
0,192,47,0.006427268,0.003353602,0.003073666
0,192,48,0.009726255,0.006656518,0.003069737
0,192,49,0.00535728,0.002322086,0.003035194
0,192,50,0.008206753,0.005144351,0.003062402
0,192,51,0.007231048,0.004151263,0.003079785
0,192,52,0.004087927,0.000952555,0.003135372
0,192,53,0.006611568,0.003517487,0.003094081
0,192,54,0.005680221,0.002589883,0.003090338
0,192,55,0.005434247,0.002380954,0.003053293
0,192,56,0.006477021,0.003405914,0.003071107
0,192,57,0.006662781,0.003556888,0.003105893
0,192,58,0.00651435,0.003486913,0.003027437
0,192,59,0.008864692,0.005785011,0.003079681
0,192,60,0.00458535,0.001499242,0.003086108
0,192,61,0.005867226,0.002813861,0.003053365
0,192,62,0.006470527,0.00341783,0.003052697
0,192,63,0.006480353,0.003422514,0.003057839
0,192,64,0.006513929,0.003418746,0.003095183
0,192,65,0.008212679,0.005115828,0.003096851
0,192,66,0.00490842,0.001865267,0.003043153
0,192,67,0.006282809,0.003254515,0.003028294
0,192,68,0.006527283,0.003498087,0.003029196
0,192,69,0.006982388,0.003954836,0.003027552
0,192,70,0.008571745,0.005491797,0.003079948
0,192,71,0.008962823,0.005901737,0.003061086
0,192,72,0.006291102,0.003250468,0.003040634
0,192,73,0.010461153,0.007364708,0.003096445
0,192,74,0.004166526,0.001121552,0.003044974
0,192,75,0.00605402,0.003014134,0.003039886
0,192,76,0.007010976,0.003983353,0.003027623
0,192,77,0.007216454,0.00412105,0.003095404
0,192,78,0.007121941,0.004049627,0.003072314
0,192,79,0.007028749,0.003983225,0.003045524
0,192,80,0.00743433,0.004170464,0.003263866
0,192,81,0.007568447,0.004316602,0.003251845
0,192,82,0.007605783,0.004342956,0.003262827
0,192,83,0.007676765,0.004422924,0.003253841
0,192,84,0.007344083,0.004076498,0.003267585
0,192,85,0.007396854,0.004156775,0.003240079
0,192,86,0.012813787,0.0095483,0.003265487
0,192,87,0.006807759,0.003534378,0.003273381
0,192,88,0.006630404,0.003349614,0.00328079
0,192,89,0.007259291,0.00399544,0.003263851
0,192,90,0.007158643,0.003863326,0.003295317
0,192,91,0.007210851,0.003946231,0.00326462
0,192,92,0.00710558,0.003844898,0.003260682
0,192,93,0.00735465,0.004082721,0.003271929
0,192,94,0.007504056,0.004205911,0.003298145
0,192,95,0.009320208,0.005855196,0.003465012
0,192,96,0.005949089,0.002595768,0.003353321
0,192,97,0.005492371,0.00205964,0.003432731
0,192,98,0.004211829,0.000779982,0.003431847
0,192,99,0.005398557,0.002081601,0.003316956
0,192,100,0.004636453,0.001296,0.003340453
0,192,101,0.005787477,0.002519753,0.003267724
0,192,102,0.007133884,0.003856184,0.0032777
0,192,103,0.004781631,0.001519839,0.003261792
0,192,104,0.00692623,0.00361197,0.00331426
0,192,105,0.00705442,0.003796419,0.003258001
0,192,106,0.007029917,0.003768699,0.003261218
0,192,107,0.007050667,0.003776702,0.003273965
0,192,108,0.006968395,0.003694824,0.003273571
0,192,109,0.00724986,0.004025178,0.003224682
0,192,110,0.008483806,0.005226272,0.003257534
1,192,1,0.623024264,0.497394919,0.125629345
1,192,2,0.135019399,0.131957803,0.003061596
1,192,3,0.007316827,0.004274138,0.003042689
1,192,4,0.003576528,0.000546129,0.003030399
1,192,5,0.007700069,0.004687228,0.003012841
1,192,6,0.062560819,0.059530145,0.003030674
1,192,7,0.00368373,0.000630674,0.003053056
1,192,8,0.003477737,0.00044411,0.003033627
1,192,9,0.0051189,0.002098736,0.003020164
1,192,10,0.003768365,0.000751488,0.003016877
1,192,11,0.070130757,0.06706901,0.003061747
1,192,12,0.004155411,0.001024032,0.003131379
1,192,13,0.004272241,0.001115926,0.003156315
1,192,14,0.003642676,0.000441908,0.003200768
1,192,15,0.003703435,0.000551929,0.003151506
1,192,16,0.003847796,0.00065356,0.003194236
1,192,17,0.003801755,0.000577811,0.003223944
1,192,18,0.003535375,0.000411018,0.003124357
1,192,19,0.003951121,0.000818633,0.003132488
1,192,20,0.004179478,0.001063307,0.003116171
1,192,21,0.003993663,0.000887177,0.003106486
1,192,22,0.004229267,0.001135206,0.003094061
1,192,23,0.005971517,0.00290855,0.003062967
1,192,24,0.006328361,0.003286242,0.003042119
1,192,25,0.006579858,0.003506602,0.003073256
1,192,26,0.006478363,0.003410332,0.003068031
1,192,27,0.006512604,0.003467957,0.003044647
1,192,28,0.006530866,0.003485525,0.003045341
1,192,29,0.00647073,0.003404695,0.003066035
1,192,30,0.006599501,0.00350459,0.003094911
1,192,31,0.006552036,0.003479737,0.003072299
1,192,32,0.006467262,0.003380155,0.003087107
1,192,33,0.006508504,0.003419825,0.003088679
1,192,34,0.006439876,0.003393933,0.003045943
1,192,35,0.00649558,0.003434231,0.003061349
1,192,36,0.006476804,0.003433628,0.003043176
1,192,37,0.00666767,0.00362792,0.00303975
1,192,38,0.006342081,0.00328939,0.003052691
1,192,39,0.006401467,0.00331923,0.003082237
1,192,40,0.007283115,0.004211791,0.003071324
1,192,41,0.00666046,0.003605174,0.003055286
1,192,42,0.006451719,0.003409092,0.003042627
1,192,43,0.006587119,0.003527443,0.003059676
1,192,44,0.008235597,0.005189942,0.003045655
1,192,45,0.004751738,0.001708931,0.003042807
1,192,46,0.006481499,0.00340098,0.003080519
1,192,47,0.008260729,0.005215901,0.003044828
1,192,48,0.006779353,0.003727729,0.003051624
1,192,49,0.008103692,0.005017276,0.003086416
1,192,50,0.00463682,0.001580065,0.003056755
1,192,51,0.00492335,0.001875658,0.003047692
1,192,52,0.008233969,0.005165112,0.003068857
1,192,53,0.005852371,0.002758161,0.00309421
1,192,54,0.005505215,0.002422884,0.003082331
1,192,55,0.006461312,0.003405385,0.003055927
1,192,56,0.006640115,0.003543235,0.00309688
1,192,57,0.006614757,0.003526548,0.003088209
1,192,58,0.008749603,0.005660591,0.003089012
1,192,59,0.004572045,0.001500417,0.003071628
1,192,60,0.005970608,0.002895767,0.003074841
