#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-mpi.py 100 3072 1536 weak_scaling_results
Process,Iteration,Iteration Time,Communication Time,Computation Time
0,1,0.376441417,0.274422448,0.102018969
0,2,0.106729115,0.104194507,0.002534608
0,3,0.002579745,6.7e-05,0.002512745
0,4,0.002542571,5.0538e-05,0.002492033
0,5,0.002529392,5.7564e-05,0.002471828
0,6,0.002549601,7.0576e-05,0.002479025
0,7,0.002531,6.6419e-05,0.002464581
0,8,0.002539853,6.6887e-05,0.002472966
0,9,0.002532025,6.6723e-05,0.002465302
0,10,0.002539264,6.5668e-05,0.002473596
0,11,0.002531526,6.4768e-05,0.002466758
0,12,0.00255628,6.643e-05,0.00248985
0,13,0.002515496,4.8829e-05,0.002466667
0,14,0.002567181,7.2668e-05,0.002494513
0,15,0.002514629,4.5437e-05,0.002469192
0,16,0.002542478,7.0511e-05,0.002471967
0,17,0.002534892,6.9443e-05,0.002465449
0,18,0.002569885,7.9134e-05,0.002490751
0,19,0.002512287,4.0459e-05,0.002471828
0,20,0.00254053,7.2761e-05,0.002467769
0,21,0.002532445,6.4449e-05,0.002467996
0,22,0.002538833,7.2495e-05,0.002466338
0,23,0.002539819,6.7563e-05,0.002472256
0,24,0.002538537,7.1434e-05,0.002467103
0,25,0.002538676,6.7426e-05,0.00247125
0,26,0.002536971,6.914e-05,0.002467831
0,27,0.002537672,6.202e-05,0.002475652
0,28,0.002532164,6.1943e-05,0.002470221
0,29,0.002535345,6.2004e-05,0.002473341
0,30,0.002533103,6.5734e-05,0.002467369
0,31,0.002545104,7.4569e-05,0.002470535
0,32,0.002538587,6.7915e-05,0.002470672
0,33,0.002545502,6.7264e-05,0.002478238
0,34,0.002525314,5.3509e-05,0.002471805
0,35,0.002530579,6.4569e-05,0.00246601
0,36,0.002542145,6.7721e-05,0.002474424
0,37,0.002550779,6.3181e-05,0.002487598
0,38,0.002519247,4.6656e-05,0.002472591
0,39,0.002560066,6.6429e-05,0.002493637
0,40,0.002515082,4.1916e-05,0.002473166
0,41,0.002534519,6.6922e-05,0.002467597
0,42,0.002539914,6.8773e-05,0.002471141
0,43,0.002528735,6.3645e-05,0.00246509
0,44,0.002551979,7.3584e-05,0.002478395
0,45,0.002532885,5.7471e-05,0.002475414
0,46,0.002534195,6.5186e-05,0.002469009
0,47,0.002532349,6.2274e-05,0.002470075
0,48,0.002539915,7.0847e-05,0.002469068
0,49,0.002536592,6.4096e-05,0.002472496
0,50,0.002532719,6.6133e-05,0.002466586
0,51,0.002538016,6.2716e-05,0.0024753
0,52,0.002533173,6.3997e-05,0.002469176
0,53,0.002535515,6.0717e-05,0.002474798
0,54,0.002532148,6.528e-05,0.002466868
0,55,0.002530737,6.4373e-05,0.002466364
0,56,0.002538672,7.1878e-05,0.002466794
0,57,0.002533242,6.803e-05,0.002465212
0,58,0.002559842,6.8184e-05,0.002491658
0,59,0.002515824,4.79e-05,0.002467924
0,60,0.002531421,6.3494e-05,0.002467927
0,61,0.002535702,6.961e-05,0.002466092
0,62,0.00254366,7.0122e-05,0.002473538
0,63,0.002532495,6.396e-05,0.002468535
0,64,0.002554146,6.5656e-05,0.00248849
0,65,0.002515615,4.8945e-05,0.00246667
0,66,0.002545528,7.0939e-05,0.002474589
0,67,0.002531708,6.4758e-05,0.00246695
0,68,0.002551886,6.9423e-05,0.002482463
0,69,0.002517203,4.8959e-05,0.002468244
0,70,0.002536264,6.8513e-05,0.002467751
0,71,0.00253667,6.3608e-05,0.002473062
0,72,0.002538415,6.7445e-05,0.00247097
0,73,0.002525577,5.7173e-05,0.002468404
0,74,0.002539954,7.239e-05,0.002467564
0,75,0.002534483,6.2901e-05,0.002471582
0,76,0.002541978,7.333e-05,0.002468648
0,77,0.002536088,5.8836e-05,0.002477252
0,78,0.002546613,6.3067e-05,0.002483546
0,79,0.002520175,4.7474e-05,0.002472701
0,80,0.002537553,6.7955e-05,0.002469598
0,81,0.002534536,5.9692e-05,0.002474844
0,82,0.00256199,6.49e-05,0.00249709
0,83,0.002510356,3.8952e-05,0.002471404
0,84,0.002539182,6.0359e-05,0.002478823
0,85,0.00253257,6.2233e-05,0.002470337
0,86,0.002544426,6.5044e-05,0.002479382
0,87,0.002531392,5.9539e-05,0.002471853
0,88,0.002541773,6.2716e-05,0.002479057
0,89,0.00252837,5.4147e-05,0.002474223
0,90,0.002537529,5.811e-05,0.002479419
0,91,0.002530019,5.9198e-05,0.002470821
0,92,0.002552278,5.9751e-05,0.002492527
0,93,0.002527826,4.3635e-05,0.002484191
0,94,0.002530046,4.7583e-05,0.002482463
0,95,0.002526447,5.5869e-05,0.002470578
