#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-charm.py 48 100 6144 6144 weak_scaling_results +no_isomalloc_sync
Process,Num processes,Iteration,Iteration Time,Communication Time,Computation Time
0,48,1,0.500803879,0.321702608,0.179101271
0,48,2,0.12343075,0.120240144,0.003190606
0,48,3,0.141498296,0.137801397,0.003696899
0,48,4,0.004151168,0.000421321,0.003729847
0,48,5,0.004272811,0.000457417,0.003815394
0,48,6,0.004546397,0.000681676,0.003864721
0,48,7,0.004474802,0.000535178,0.003939624
0,48,8,0.004562415,0.000632242,0.003930173
0,48,9,0.004538229,0.000537737,0.004000492
0,48,10,0.004585238,0.000622752,0.003962486
0,48,11,0.004558058,0.00045846,0.004099598
0,48,12,0.004489767,0.000501448,0.003988319
0,48,13,0.004594071,0.000473515,0.004120556
0,48,14,0.004461962,0.000442963,0.004018999
0,48,15,0.004727116,0.000647664,0.004079452
0,48,16,0.004454263,0.000434973,0.00401929
0,48,17,0.004612437,0.000452744,0.004159693
0,48,18,0.00435168,0.000421844,0.003929836
0,48,19,0.004784793,0.00061172,0.004173073
0,48,20,0.004586297,0.000459573,0.004126724
0,48,21,0.004513713,0.000452529,0.004061184
0,48,22,0.004542783,0.000545347,0.003997436
0,48,23,0.004665777,0.000555712,0.004110065
0,48,24,0.004538158,0.000577326,0.003960832
0,48,25,0.004719817,0.000589035,0.004130782
0,48,26,0.004378294,0.000402599,0.003975695
0,48,27,0.004698797,0.000596643,0.004102154
0,48,28,0.004403137,0.000450567,0.00395257
0,48,29,0.004743486,0.000647205,0.004096281
0,48,30,0.004379324,0.000418587,0.003960737
0,48,31,0.004616956,0.000539547,0.004077409
0,48,32,0.004517116,0.000566938,0.003950178
0,48,33,0.004623656,0.000515369,0.004108287
0,48,34,0.004547481,0.000480283,0.004067198
0,48,35,0.00451455,0.000424316,0.004090234
0,48,36,0.004488822,0.000510914,0.003977908
0,48,37,0.004723971,0.000622311,0.00410166
0,48,38,0.004370781,0.000414869,0.003955912
0,48,39,0.004779177,0.000647273,0.004131904
0,48,40,0.004473638,0.00048366,0.003989978
0,48,41,0.00472949,0.000540784,0.004188706
0,48,42,0.004361961,0.00042652,0.003935441
0,48,43,0.00467417,0.000457682,0.004216488
0,48,44,0.00438588,0.00043861,0.00394727
0,48,45,0.00459827,0.00053162,0.00406665
0,48,46,0.004512542,0.000568671,0.003943871
0,48,47,0.004673296,0.00060169,0.004071606
0,48,48,0.004540515,0.000554184,0.003986331
0,48,49,0.004589722,0.000513666,0.004076056
0,48,50,0.004467241,0.000514885,0.003952356
0,48,51,0.004598885,0.00051095,0.004087935
0,48,52,0.004555275,0.000585518,0.003969757
0,48,53,0.004594091,0.000496492,0.004097599
0,48,54,0.004530776,0.000498871,0.004031905
0,48,55,0.004670882,0.00058557,0.004085312
0,48,56,0.004613989,0.000627474,0.003986515
0,48,57,0.00451256,0.000431016,0.004081544
0,48,58,0.004526097,0.000584744,0.003941353
0,48,59,0.004635749,0.000531576,0.004104173
0,48,60,0.004425761,0.000499289,0.003926472
0,48,61,0.004762081,0.000562015,0.004200066
0,48,62,0.004474722,0.000454333,0.004020389
0,48,63,0.004675289,0.000549967,0.004125322
0,48,64,0.004423935,0.000431602,0.003992333
0,48,65,0.004687392,0.000558826,0.004128566
0,48,66,0.004506679,0.000513714,0.003992965
0,48,67,0.004516748,0.000457824,0.004058924
0,48,68,0.004663287,0.000634666,0.004028621
0,48,69,0.0045711,0.000444745,0.004126355
0,48,70,0.004468328,0.000520874,0.003947454
0,48,71,0.004626987,0.000559106,0.004067881
0,48,72,0.004450933,0.00048936,0.003961573
0,48,73,0.004709365,0.000545563,0.004163802
0,48,74,0.00448512,0.000434911,0.004050209
0,48,75,0.00465485,0.00052072,0.00413413
0,48,76,0.004403198,0.000421621,0.003981577
0,48,77,0.00469933,0.000541704,0.004157626
0,48,78,0.004413007,0.000416196,0.003996811
0,48,79,0.004713707,0.000646298,0.004067409
0,48,80,0.004400153,0.000499121,0.003901032
0,48,81,0.004587976,0.000539803,0.004048173
0,48,82,0.004630815,0.00067853,0.003952285
0,48,83,0.004710953,0.00055271,0.004158243
0,48,84,0.004406617,0.000442506,0.003964111
0,48,85,0.00464561,0.000531585,0.004114025
0,48,86,0.004489825,0.000513687,0.003976138
0,48,87,0.004609935,0.000452927,0.004157008
0,48,88,0.004466524,0.000491781,0.003974743
0,48,89,0.004716856,0.00058305,0.004133806
0,48,90,0.004464856,0.000497939,0.003966917
0,48,91,0.004587134,0.000486977,0.004100157
0,48,92,0.004448189,0.000512945,0.003935244
0,48,93,0.004566943,0.000509647,0.004057296
0,48,94,0.004570173,0.000568469,0.004001704
0,48,95,0.004581881,0.000440162,0.004141719
0,48,96,0.004571789,0.000601534,0.003970255
0,48,97,0.004664676,0.000447802,0.004216874
0,48,98,0.004392778,0.000451141,0.003941637
