#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-mpi.py 100 12288 12288 weak_scaling_results
Process,Iteration,Iteration Time,Communication Time,Computation Time
0,1,0.495507317,0.368578693,0.126928624
0,2,0.135871356,0.13285262,0.003018736
0,3,0.133772392,0.130743283,0.003029109
0,4,0.00746902,0.004451845,0.003017175
0,5,0.003254601,0.00024032,0.003014281
0,6,0.006841354,0.00381781,0.003023544
0,7,0.066466464,0.06315236,0.003314104
0,8,0.003587689,0.000387223,0.003200466
0,9,0.003778555,0.000627212,0.003151343
0,10,0.004540615,0.001330007,0.003210608
0,11,0.013345577,0.009394338,0.003951239
0,12,0.004857984,0.000918613,0.003939371
0,13,0.004699647,0.000630617,0.00406903
0,14,0.004294115,0.000240173,0.004053942
0,15,0.004388525,0.000418448,0.003970077
0,16,0.004224118,0.000320912,0.003903206
0,17,0.004251169,0.000452811,0.003798358
0,18,0.004571268,0.00068181,0.003889458
0,19,0.00477836,0.00083853,0.00393983
0,20,0.004539574,0.000554685,0.003984889
0,21,0.004811777,0.000725727,0.00408605
0,22,0.004474525,0.000403505,0.00407102
0,23,0.004651611,0.000511344,0.004140267
0,24,0.004340301,0.000271133,0.004069168
0,25,0.004663037,0.00054341,0.004119627
0,26,0.004296558,0.000204698,0.00409186
0,27,0.004611378,0.000506507,0.004104871
0,28,0.004426018,0.000268697,0.004157321
0,29,0.004648899,0.000479947,0.004168952
0,30,0.004216567,0.000122114,0.004094453
0,31,0.004725104,0.000568046,0.004157058
0,32,0.004342506,0.000214999,0.004127507
0,33,0.004620656,0.000502288,0.004118368
0,34,0.004301631,0.000167883,0.004133748
0,35,0.004666866,0.000500072,0.004166794
0,36,0.004348637,0.000193887,0.00415475
0,37,0.004668765,0.000461464,0.004207301
0,38,0.004380368,0.000192741,0.004187627
0,39,0.004599259,0.00039243,0.004206829
0,40,0.004342252,0.000121897,0.004220355
0,41,0.004657901,0.000403868,0.004254033
0,42,0.004317777,0.000111725,0.004206052
0,43,0.004605497,0.000379121,0.004226376
0,44,0.004262364,8.8671e-05,0.004173693
0,45,0.004771769,0.000474913,0.004296856
0,46,0.004329176,7.9756e-05,0.00424942
0,47,0.004620762,0.000407508,0.004213254
0,48,0.004408087,0.000100162,0.004307925
0,49,0.004613141,0.000365186,0.004247955
0,50,0.004339494,7.6921e-05,0.004262573
0,51,0.004696038,0.000433087,0.004262951
0,52,0.0042933,7.0135e-05,0.004223165
0,53,0.004626966,0.000317805,0.004309161
0,54,0.004352713,0.000152044,0.004200669
0,55,0.004582854,0.000253175,0.004329679
0,56,0.00425293,7.3824e-05,0.004179106
0,57,0.004700705,0.000479645,0.00422106
0,58,0.004360023,7.6621e-05,0.004283402
0,59,0.004591282,0.000326559,0.004264723
0,60,0.004286166,8.0714e-05,0.004205452
0,61,0.004732024,0.000474552,0.004257472
0,62,0.004371083,0.000106189,0.004264894
0,63,0.004594919,0.000356509,0.00423841
0,64,0.004362292,9.9178e-05,0.004263114
0,65,0.004549301,0.000285676,0.004263625
0,66,0.004397336,0.000122493,0.004274843
0,67,0.004561469,0.000329596,0.004231873
0,68,0.004298244,7.9327e-05,0.004218917
0,69,0.004665883,0.000378934,0.004286949
0,70,0.004299777,9.7563e-05,0.004202214
0,71,0.004616127,0.00035363,0.004262497
0,72,0.00438066,0.000173525,0.004207135
0,73,0.0046934,0.000369925,0.004323475
0,74,0.004350917,0.000104664,0.004246253
0,75,0.004496425,0.000260189,0.004236236
0,76,0.004382609,0.00014743,0.004235179
0,77,0.004605674,0.000318998,0.004286676
0,78,0.00427118,8.2148e-05,0.004189032
0,79,0.004610391,0.000363758,0.004246633
0,80,0.004426787,0.000218223,0.004208564
0,81,0.004499758,0.000280514,0.004219244
0,82,0.004338677,0.000154149,0.004184528
