#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-charm.py 192 100 24576 24576 strong_scaling_results +no_isomalloc_sync
Process,Num processes,Iteration,Iteration Time,Communication Time,Computation Time
0,192,1,0.497148572,0.316632402,0.18051617
0,192,2,0.15955382,0.147227777,0.012326043
0,192,3,0.131410007,0.118902396,0.012507611
0,192,4,0.051242767,0.037793295,0.013449472
0,192,5,0.079673388,0.065972223,0.013701165
0,192,6,0.022784148,0.010623183,0.012160965
0,192,7,0.147568213,0.135155204,0.012413009
0,192,8,0.017487082,0.004671144,0.012815938
0,192,9,0.018494093,0.005075358,0.013418735
0,192,10,0.018732353,0.004502597,0.014229756
0,192,11,0.017329627,0.002203614,0.015126013
0,192,12,0.01681797,0.00171619,0.01510178
0,192,13,0.016044271,0.000871582,0.015172689
0,192,14,0.015925839,0.000701411,0.015224428
0,192,15,0.01625043,0.000962801,0.015287629
0,192,16,0.016088637,0.001025571,0.015063066
0,192,17,0.016645124,0.001781366,0.014863758
0,192,18,0.018315898,0.003489738,0.01482616
0,192,19,0.017959268,0.003291849,0.014667419
0,192,20,0.020953518,0.005802207,0.015151311
0,192,21,0.019740892,0.004373431,0.015367461
0,192,22,0.019826639,0.004193053,0.015633586
0,192,23,0.019607451,0.003828865,0.015778586
0,192,24,0.020631364,0.003934497,0.016696867
0,192,25,0.019859891,0.002378041,0.01748185
0,192,26,0.02098183,0.003128488,0.017853342
0,192,27,0.018921689,0.000963749,0.01795794
0,192,28,0.018223557,0.000530635,0.017692922
0,192,29,0.018640052,0.00096062,0.017679432
0,192,30,0.018907977,0.001278349,0.017629628
0,192,31,0.018886293,0.001089063,0.01779723
0,192,32,0.018962395,0.001388944,0.017573451
0,192,33,0.018882377,0.001026737,0.01785564
0,192,34,0.018951621,0.001310352,0.017641269
0,192,35,0.018651381,0.001000243,0.017651138
0,192,36,0.019068501,0.001424209,0.017644292
0,192,37,0.01870948,0.000982474,0.017727006
0,192,38,0.019680119,0.001999765,0.017680354
0,192,39,0.02171421,0.003766152,0.017948058
0,192,40,0.018499315,0.000727245,0.01777207
0,192,41,0.018132268,0.000676676,0.017455592
0,192,42,0.01843157,0.000834078,0.017597492
0,192,43,0.018621646,0.001052056,0.01756959
0,192,44,0.018262771,0.000809406,0.017453365
0,192,45,0.018363863,0.000906623,0.01745724
0,192,46,0.018723434,0.001120847,0.017602587
0,192,47,0.01815088,0.000739139,0.017411741
0,192,48,0.020488644,0.003353636,0.017135008
0,192,49,0.017398333,0.000932427,0.016465906
0,192,50,0.023780532,0.006702918,0.017077614
0,192,51,0.018356481,0.00139811,0.016958371
0,192,52,0.01782485,0.000547749,0.017277101
0,192,53,0.018553392,0.000698564,0.017854828
0,192,54,0.018043697,0.000754002,0.017289695
0,192,55,0.020138349,0.003067181,0.017071168
0,192,56,0.020148511,0.002793686,0.017354825
0,192,57,0.019540826,0.00219384,0.017346986
0,192,58,0.018469547,0.001110165,0.017359382
0,192,59,0.019275545,0.001576192,0.017699353
0,192,60,0.020587358,0.003233702,0.017353656
0,192,61,0.018008681,0.000707496,0.017301185
0,192,62,0.019751627,0.002490291,0.017261336
0,192,63,0.022769481,0.005392705,0.017376776
0,192,64,0.018499288,0.001315966,0.017183322
0,192,65,0.017931434,0.000670374,0.01726106
0,192,66,0.017713098,0.000578511,0.017134587
0,192,67,0.017818277,0.000596467,0.01722181
0,192,68,0.021910196,0.00418596,0.017724236
0,192,69,0.019308414,0.001795128,0.017513286
0,192,70,0.018142681,0.000554845,0.017587836
0,192,71,0.018317367,0.000609948,0.017707419
0,192,72,0.018173185,0.000660746,0.017512439
0,192,73,0.018774655,0.001312746,0.017461909
0,192,74,0.018075602,0.000963033,0.017112569
0,192,75,0.02008853,0.002924556,0.017163974
0,192,76,0.019165302,0.002013065,0.017152237
0,192,77,0.021593345,0.004088642,0.017504703
0,192,78,0.019866894,0.002527518,0.017339376
0,192,79,0.019408218,0.001799736,0.017608482
0,192,80,0.018598745,0.000825818,0.017772927
0,192,81,0.019006752,0.001303425,0.017703327
0,192,82,0.018666297,0.000724908,0.017941389
0,192,83,0.018976566,0.001103595,0.017872971
0,192,84,0.018465014,0.0007337,0.017731314
0,192,85,0.019247583,0.001605044,0.017642539
0,192,86,0.019110679,0.000947649,0.01816303
0,192,87,0.018850952,0.000982881,0.017868071
0,192,88,0.018705972,0.000908542,0.01779743
0,192,89,0.018949578,0.001340842,0.017608736
0,192,90,0.018620296,0.000927459,0.017692837
0,192,91,0.018732042,0.000862102,0.01786994
0,192,92,0.019063671,0.001137989,0.017925682
0,192,93,0.019255154,0.001143426,0.018111728
0,192,94,0.01824101,0.000793917,0.017447093
0,192,95,0.018528688,0.001155867,0.017372821
0,192,96,0.018206844,0.000608341,0.017598503
0,192,97,0.018143616,0.000607108,0.017536508
0,192,98,0.018400342,0.000841393,0.017558949
0,192,99,0.020950097,0.003173825,0.017776272
0,192,100,0.019395124,0.001230136,0.018164988
0,192,101,0.018699934,0.000703631,0.017996303
0,192,102,0.019177055,0.001034329,0.018142726
0,192,103,0.018772866,0.000742249,0.018030617
0,192,104,0.018770063,0.000712058,0.018058005
0,192,105,0.018698994,0.000772578,0.017926416
0,192,106,0.019079578,0.001102236,0.017977342
0,192,107,0.018640305,0.000827325,0.01781298
0,192,108,0.018067651,0.00075773,0.017309921
0,192,109,0.018033943,0.000807783,0.01722616
0,192,110,0.017553267,0.000669936,0.016883331
1,192,1,0.623984263,0.489909031,0.134075232
1,192,2,0.131065204,0.117971456,0.013093748
1,192,3,0.028250376,0.016147237,0.012103139
1,192,4,0.1005645,0.088297359,0.012267141
1,192,5,0.025410787,0.013097219,0.012313568
1,192,6,0.145314178,0.133093697,0.012220481
1,192,7,0.01533658,0.002968386,0.012368194
1,192,8,0.017702062,0.004913526,0.012788536
1,192,9,0.018804348,0.005368834,0.013435514
1,192,10,0.018381876,0.004068605,0.014313271
1,192,11,0.017199364,0.002191943,0.015007421
1,192,12,0.016846265,0.001589043,0.015257222
1,192,13,0.015694332,0.000540922,0.01515341
1,192,14,0.015912417,0.000847138,0.015065279
1,192,15,0.016156941,0.000936416,0.015220525
1,192,16,0.015988995,0.000919144,0.015069851
1,192,17,0.016386224,0.001435009,0.014951215
1,192,18,0.018013565,0.003287245,0.01472632
1,192,19,0.018419165,0.003767299,0.014651866
1,192,20,0.019979,0.004882677,0.015096323
1,192,21,0.019954354,0.00455319,0.015401164
1,192,22,0.019814554,0.004224187,0.015590367
1,192,23,0.019860082,0.004022543,0.015837539
1,192,24,0.020319446,0.003776175,0.016543271
1,192,25,0.020657735,0.003429255,0.01722848
1,192,26,0.020254974,0.002370082,0.017884892
1,192,27,0.018410193,0.000935241,0.017474952
1,192,28,0.019575054,0.001625899,0.017949155
1,192,29,0.018753536,0.000792221,0.017961315
1,192,30,0.018638517,0.000842921,0.017795596
1,192,31,0.01834095,0.000824657,0.017516293
1,192,32,0.019191167,0.001675215,0.017515952
1,192,33,0.019323442,0.001378725,0.017944717
1,192,34,0.01926213,0.001152736,0.018109394
1,192,35,0.018823271,0.000752629,0.018070642
1,192,36,0.018903238,0.001022395,0.017880843
1,192,37,0.018637001,0.000895661,0.01774134
1,192,38,0.022708235,0.003215985,0.01949225
1,192,39,0.018503191,0.001031407,0.017471784
1,192,40,0.018630194,0.000797124,0.01783307
1,192,41,0.018472703,0.000815168,0.017657535
1,192,42,0.018611181,0.000774169,0.017837012
1,192,43,0.018283038,0.000750674,0.017532364
1,192,44,0.018156061,0.000755554,0.017400507
1,192,45,0.018906433,0.001240233,0.0176662
1,192,46,0.018242044,0.000751078,0.017490966
1,192,47,0.018542535,0.001315214,0.017227321
1,192,48,0.018010801,0.001089932,0.016920869
1,192,49,0.022209037,0.005530226,0.016678811
1,192,50,0.018219737,0.001472555,0.016747182
1,192,51,0.019694746,0.002588128,0.017106618
1,192,52,0.018843731,0.001445813,0.017397918
1,192,53,0.019152877,0.001679242,0.017473635
1,192,54,0.020403554,0.003064365,0.017339189
1,192,55,0.017806125,0.000614425,0.0171917
1,192,56,0.020355911,0.003015126,0.017340785
1,192,57,0.018053563,0.000758206,0.017295357
1,192,58,0.018624345,0.001446884,0.017177461
1,192,59,0.022861566,0.005300272,0.017561294
1,192,60,0.01792865,0.000568158,0.017360492
1,192,61,0.019729417,0.002597671,0.017131746
1,192,62,0.01890794,0.001812593,0.017095347
1,192,63,0.018828879,0.00161875,0.017210129
1,192,64,0.020228798,0.003017256,0.017211542
1,192,65,0.018429834,0.001516156,0.016913678
1,192,66,0.018230557,0.001189524,0.017041033
1,192,67,0.020016146,0.002744757,0.017271389
1,192,68,0.019411814,0.002069538,0.017342276
1,192,69,0.018947522,0.001398774,0.017548748
1,192,70,0.018295587,0.000960607,0.01733498
1,192,71,0.01876629,0.00126142,0.01750487
1,192,72,0.019326767,0.001554022,0.017772745
1,192,73,0.018425638,0.000866295,0.017559343
1,192,74,0.019905643,0.002524496,0.017381147
1,192,75,0.019171415,0.001829756,0.017341659
1,192,76,0.021399739,0.004124138,0.017275601
1,192,77,0.019642675,0.002303613,0.017339062
1,192,78,0.018385466,0.001045172,0.017340294
1,192,79,0.019355216,0.001821135,0.017534081
1,192,80,0.019036679,0.001332287,0.017704392
1,192,81,0.018681978,0.001061175,0.017620803
1,192,82,0.018883152,0.001064181,0.017818971
1,192,83,0.018783788,0.001042956,0.017740832
1,192,84,0.019200352,0.001247019,0.017953333
1,192,85,0.018831209,0.001105978,0.017725231
1,192,86,0.018924303,0.00101932,0.017904983
1,192,87,0.018959372,0.001061629,0.017897743
1,192,88,0.019004205,0.0008624,0.018141805
1,192,89,0.018732363,0.001100285,0.017632078
1,192,90,0.018528676,0.000759715,0.017768961
1,192,91,0.018895595,0.001071624,0.017823971
1,192,92,0.019052118,0.001041901,0.018010217
1,192,93,0.019076571,0.000894386,0.018182185
1,192,94,0.01842611,0.000765721,0.017660389
1,192,95,0.017918714,0.00057778,0.017340934
1,192,96,0.018158859,0.00080576,0.017353099
1,192,97,0.01863951,0.001083363,0.017556147
1,192,98,0.0206703,0.002808488,0.017861812
1,192,99,0.019016153,0.001242945,0.017773208
1,192,100,0.018765348,0.000787707,0.017977641
1,192,101,0.019200808,0.001392347,0.017808461
1,192,102,0.018476019,0.000794143,0.017681876
1,192,103,0.018781845,0.001104956,0.017676889
1,192,104,0.01915212,0.001061684,0.018090436
1,192,105,0.019048815,0.001035378,0.018013437
1,192,106,0.01885871,0.0007441,0.01811461
1,192,107,0.018561118,0.000762387,0.017798731
1,192,108,0.018112385,0.000890239,0.017222146
1,192,109,0.017923667,0.00083589,0.017087777
1,192,110,0.0215255,0.004650196,0.016875304
2,192,1,0.627758761,0.492518257,0.135240504
2,192,2,0.14325034,0.130999377,0.012250963
2,192,3,0.051449178,0.039409018,0.01204016
2,192,4,0.07417387,0.061328772,0.012845098
2,192,5,0.01462909,0.002340573,0.012288517
2,192,6,0.067286619,0.054336282,0.012950337
2,192,7,0.090728877,0.078361865,0.012367012
2,192,8,0.017744356,0.004924022,0.012820334
2,192,9,0.018650404,0.00526578,0.013384624
2,192,10,0.018607364,0.004218589,0.014388775
2,192,11,0.017434044,0.002477647,0.014956397
2,192,12,0.016106103,0.001123259,0.014982844
2,192,13,0.016207091,0.001222271,0.01498482
2,192,14,0.016553648,0.001426475,0.015127173
2,192,15,0.016072081,0.001043633,0.015028448
2,192,16,0.016510041,0.001483873,0.015026168
2,192,17,0.016238343,0.001371554,0.014866789
2,192,18,0.017708183,0.003031506,0.014676677
2,192,19,0.018436144,0.003858918,0.014577226
2,192,20,0.020291579,0.004926854,0.015364725
2,192,21,0.020052547,0.004557542,0.015495005
2,192,22,0.019976554,0.004109545,0.015867009
2,192,23,0.019688857,0.003996433,0.015692424
2,192,24,0.020554225,0.00373561,0.016818615
2,192,25,0.020420558,0.003032455,0.017388103
2,192,26,0.020094062,0.002451223,0.017642839
