#/home1/08302/tg876011/charm-mpi-compare/stencil/stencil-charm.py 6 100 24576 24576 strong_scaling_results +no_isomalloc_sync
Process,Num processes,Iteration,Iteration Time,Communication Time,Computation Time
0,6,1,0.702747327,0.244549916,0.458197411
0,6,2,0.437259105,0.106528125,0.33073098
0,6,3,0.327775712,0.000637024,0.327138688
0,6,4,0.329980558,0.00062473,0.329355828
0,6,5,0.329302231,0.000607666,0.328694565
0,6,6,0.326842771,0.000583303,0.326259468
0,6,7,0.33012813,0.000596097,0.329532033
0,6,8,0.330543177,0.000588189,0.329954988
0,6,9,0.328808012,0.000592504,0.328215508
0,6,10,0.330040123,0.000596924,0.329443199
0,6,11,0.32973973,0.000851358,0.328888372
0,6,12,0.33163379,0.000596135,0.331037655
0,6,13,0.329326619,0.000878932,0.328447687
0,6,14,0.329141241,0.000602404,0.328538837
0,6,15,0.329765956,0.00059662,0.329169336
0,6,16,0.327489362,0.000595772,0.32689359
0,6,17,0.329898541,0.000592923,0.329305618
0,6,18,0.328818349,0.000611727,0.328206622
0,6,19,0.329129974,0.000592001,0.328537973
0,6,20,0.329129577,0.000594623,0.328534954
0,6,21,0.328962383,0.000593742,0.328368641
0,6,22,0.329183768,0.000595658,0.32858811
0,6,23,0.330611329,0.000591107,0.330020222
0,6,24,0.327794151,0.000594157,0.327199994
0,6,25,0.330094199,0.000591343,0.329502856
0,6,26,0.329164026,0.000587444,0.328576582
0,6,27,0.326661897,0.00059908,0.326062817
0,6,28,0.328924116,0.000585669,0.328338447
0,6,29,0.331374001,0.00084527,0.330528731
0,6,30,0.32615241,0.000606998,0.325545412
0,6,31,0.327716489,0.000603166,0.327113323
0,6,32,0.330644464,0.000593338,0.330051126
0,6,33,0.32618828,0.000838733,0.325349547
0,6,34,0.328128885,0.000598388,0.327530497
0,6,35,0.328904001,0.000600271,0.32830373
0,6,36,0.328126513,0.000604682,0.327521831
0,6,37,0.328273156,0.00060132,0.327671836
0,6,38,0.329504584,0.000626106,0.328878478
0,6,39,0.328047774,0.000595824,0.32745195
0,6,40,0.329713163,0.000589971,0.329123192
0,6,41,0.329233616,0.000590181,0.328643435
0,6,42,0.328140204,0.000606146,0.327534058
0,6,43,0.328357063,0.00059871,0.327758353
0,6,44,0.330730585,0.000607714,0.330122871
0,6,45,0.32942051,0.000591665,0.328828845
0,6,46,0.328908104,0.000585963,0.328322141
0,6,47,0.329400802,0.000590058,0.328810744
0,6,48,0.327172002,0.000588372,0.32658363
0,6,49,0.330547269,0.000592578,0.329954691
0,6,50,0.32832872,0.000585254,0.327743466
0,6,51,0.327900186,0.000589661,0.327310525
0,6,52,0.329106537,0.000581882,0.328524655
0,6,53,0.33084138,0.000597885,0.330243495
0,6,54,0.328517255,0.00058982,0.327927435
0,6,55,0.328430788,0.000598197,0.327832591
0,6,56,0.328993628,0.000586467,0.328407161
0,6,57,0.3293332,0.00059127,0.32874193
0,6,58,0.327790398,0.000842168,0.32694823
0,6,59,0.330417917,0.000596505,0.329821412
0,6,60,0.327664405,0.000593899,0.327070506
0,6,61,0.327494721,0.000589759,0.326904962
0,6,62,0.329044537,0.000585158,0.328459379
0,6,63,0.328637595,0.000584064,0.328053531
0,6,64,0.327253216,0.000808513,0.326444703
0,6,65,0.325997045,0.000625992,0.325371053
0,6,66,0.325907247,0.00063584,0.325271407
0,6,67,0.325798247,0.000618474,0.325179773
0,6,68,0.325966838,0.000606646,0.325360192
0,6,69,0.326715446,0.000620926,0.32609452
0,6,70,0.325627631,0.000602507,0.325025124
0,6,71,0.326792749,0.00061972,0.326173029
0,6,72,0.326927512,0.000607322,0.32632019
0,6,73,0.325883239,0.000608355,0.325274884
0,6,74,0.325918002,0.000624432,0.32529357
0,6,75,0.327378766,0.000607164,0.326771602
0,6,76,0.325752227,0.00060228,0.325149947
0,6,77,0.327370862,0.000615103,0.326755759
0,6,78,0.32676833,0.000597147,0.326171183
0,6,79,0.325660776,0.000605496,0.32505528
0,6,80,0.325311192,0.000604279,0.324706913
0,6,81,0.32735387,0.000633391,0.326720479
0,6,82,0.325728857,0.00059216,0.325136697
0,6,83,0.325149695,0.000614265,0.32453543
0,6,84,0.328470177,0.000592702,0.327877475
0,6,85,0.326322217,0.000619724,0.325702493
0,6,86,0.32673468,0.00060882,0.32612586
0,6,87,0.327078624,0.000643199,0.326435425
0,6,88,0.324931547,0.00060414,0.324327407
0,6,89,0.325868478,0.000621085,0.325247393
0,6,90,0.327480195,0.000599719,0.326880476
0,6,91,0.327601675,0.000595102,0.327006573
0,6,92,0.325018704,0.000608299,0.324410405
0,6,93,0.327045747,0.000613699,0.326432048
0,6,94,0.326051756,0.000610192,0.325441564
0,6,95,0.326145114,0.000602518,0.325542596
0,6,96,0.326882777,0.000603783,0.326278994
0,6,97,0.327523355,0.00061179,0.326911565
0,6,98,0.325456046,0.000588772,0.324867274
0,6,99,0.326750198,0.000598673,0.326151525
0,6,100,0.325936048,0.00060956,0.325326488
0,6,101,0.326036851,0.000602398,0.325434453
0,6,102,0.327937654,0.000607874,0.32732978
0,6,103,0.326543722,0.00059747,0.325946252
0,6,104,0.326461887,0.000589232,0.325872655
0,6,105,0.327467042,0.000869248,0.326597794
0,6,106,0.325408893,0.000619706,0.324789187
0,6,107,0.325648068,0.00060217,0.325045898
0,6,108,0.326306765,0.000607968,0.325698797
0,6,109,0.326619298,0.000626841,0.325992457
0,6,110,0.324913894,0.000596336,0.324317558
1,6,1,0.809029698,0.379154658,0.42987504
1,6,2,0.330056783,0.001233685,0.328823098
1,6,3,0.327310977,0.001020737,0.32629024
1,6,4,0.330193187,0.001485797,0.32870739
1,6,5,0.329438105,0.001271118,0.328166987
1,6,6,0.327037611,0.001129064,0.325908547
1,6,7,0.329901365,0.000943219,0.328958146
1,6,8,0.330494784,0.001162387,0.329332397
1,6,9,0.328636256,0.001206119,0.327430137
1,6,10,0.329830156,0.001379929,0.328450227
1,6,11,0.329769615,0.001685,0.328084615
1,6,12,0.332474444,0.001566799,0.330907645
1,6,13,0.328604136,0.000967702,0.327636434
1,6,14,0.329010385,0.001446494,0.327563891
1,6,15,0.330349547,0.001572451,0.328777096
1,6,16,0.327254315,0.000994733,0.326259582
1,6,17,0.329700605,0.001220415,0.32848019
1,6,18,0.329154634,0.001425884,0.32772875
1,6,19,0.329015874,0.00108554,0.327930334
1,6,20,0.329165137,0.001198315,0.327966822
1,6,21,0.328859955,0.001165668,0.327694287
1,6,22,0.329225046,0.001271084,0.327953962
1,6,23,0.330400931,0.001226467,0.329174464
1,6,24,0.327934084,0.001440055,0.326494029
1,6,25,0.329975418,0.001301312,0.328674106
1,6,26,0.329403004,0.001420287,0.327982717
1,6,27,0.326829823,0.001180135,0.325649688
1,6,28,0.328545943,0.001014965,0.327530978
1,6,29,0.331007723,0.001471555,0.329536168
1,6,30,0.326815387,0.001760769,0.325054618
1,6,31,0.327524614,0.001099744,0.32642487
1,6,32,0.330840016,0.001290868,0.329549148
1,6,33,0.325968566,0.001200238,0.324768328
1,6,34,0.328017106,0.001318225,0.326698881
1,6,35,0.329256968,0.001427662,0.327829306
1,6,36,0.327805308,0.001082009,0.326723299
1,6,37,0.328258644,0.001401037,0.326857607
1,6,38,0.329404218,0.001405898,0.32799832
1,6,39,0.328282115,0.001512727,0.326769388
1,6,40,0.329560289,0.001277664,0.328282625
1,6,41,0.329280652,0.00142663,0.327854022
1,6,42,0.328345005,0.001395291,0.326949714
1,6,43,0.328163999,0.001172247,0.326991752
1,6,44,0.330479998,0.001369378,0.32911062
1,6,45,0.330157049,0.001624274,0.328532775
1,6,46,0.328380619,0.000888463,0.327492156
1,6,47,0.329346994,0.001419039,0.327927955
1,6,48,0.327529887,0.001472223,0.326057664
1,6,49,0.330380314,0.00111195,0.329268364
1,6,50,0.328420685,0.001274937,0.327145748
1,6,51,0.327933647,0.001187282,0.326746365
1,6,52,0.328889718,0.001153122,0.327736596
1,6,53,0.331040388,0.001370313,0.329670075
1,6,54,0.328097784,0.001176145,0.326921639
1,6,55,0.328765929,0.001588286,0.327177643
1,6,56,0.329043108,0.00125555,0.327787558
1,6,57,0.329368986,0.00120862,0.328160366
1,6,58,0.327585449,0.001264479,0.32632097
1,6,59,0.330322123,0.00137461,0.328947513
1,6,60,0.328011449,0.001471735,0.326539714
1,6,61,0.327469983,0.001129984,0.326339999
1,6,62,0.32898268,0.001154772,0.327827908
1,6,63,0.328540573,0.00121286,0.327327713
1,6,64,0.325644644,0.001412932,0.324231712
1,6,65,0.32544411,0.002936917,0.322507193
1,6,66,0.325814022,0.003480541,0.322333481
1,6,67,0.325846138,0.003574609,0.322271529
1,6,68,0.326018062,0.003525657,0.322492405
1,6,69,0.326623975,0.003474776,0.323149199
1,6,70,0.325362786,0.003570658,0.321792128
1,6,71,0.326945307,0.003841776,0.323103531
1,6,72,0.327264468,0.003686371,0.323578097
1,6,73,0.326296279,0.003348672,0.322947607
1,6,74,0.325598112,0.002929885,0.322668227
1,6,75,0.327042936,0.003251903,0.323791033
1,6,76,0.325670451,0.003606742,0.322063709
1,6,77,0.327563478,0.003675338,0.32388814
1,6,78,0.326965146,0.003484004,0.323481142
1,6,79,0.325401708,0.003282908,0.3221188
1,6,80,0.325963837,0.003538931,0.322424906
1,6,81,0.326936948,0.002894747,0.324042201
1,6,82,0.325614005,0.003310708,0.322303297
1,6,83,0.325231625,0.003430346,0.321801279
1,6,84,0.328261798,0.00334754,0.324914258
1,6,85,0.326732228,0.003556191,0.323176037
1,6,86,0.326538668,0.003144942,0.323393726
1,6,87,0.327205836,0.003342053,0.323863783
1,6,88,0.32489295,0.003207977,0.321684973
1,6,89,0.325846308,0.003247319,0.322598989
1,6,90,0.327213528,0.003275233,0.323938295
1,6,91,0.327814209,0.003540128,0.324274081
1,6,92,0.325040461,0.003327302,0.321713159
1,6,93,0.326882596,0.003307822,0.323574774
1,6,94,0.326381807,0.003474846,0.322906961
1,6,95,0.326203161,0.00313953,0.323063631
1,6,96,0.326932676,0.003096738,0.323835938
1,6,97,0.327407049,0.003036394,0.324370655
1,6,98,0.325363433,0.00315224,0.322211193
1,6,99,0.326809297,0.003242927,0.32356637
1,6,100,0.325678035,0.003184218,0.322493817
1,6,101,0.326130873,0.003441909,0.322688964
1,6,102,0.32747165,0.003351274,0.324120376
1,6,103,0.326611054,0.003818968,0.322792086
1,6,104,0.32662988,0.003752687,0.322877193
1,6,105,0.327207117,0.003695288,0.323511829
1,6,106,0.325624305,0.003858275,0.32176603
1,6,107,0.325680626,0.003632379,0.322048247
1,6,108,0.326397273,0.003604376,0.322792897
1,6,109,0.326870755,0.003524753,0.323346002
1,6,110,0.324958061,0.003269286,0.321688775
2,6,1,0.701438593,0.243106095,0.458332498
2,6,2,0.43829105,0.107874159,0.330416891
2,6,3,0.326961003,0.000666443,0.32629456
2,6,4,0.329258208,0.000625033,0.328633175
2,6,5,0.329061813,0.000763398,0.328298415
2,6,6,0.326437655,0.00114635,0.325291305
2,6,7,0.330843558,0.001740006,0.329103552
2,6,8,0.330252083,0.000792738,0.329459345
2,6,9,0.3286096,0.001041838,0.327567762
2,6,10,0.330031841,0.001061258,0.328970583
2,6,11,0.328984937,0.001002984,0.327981953
2,6,12,0.332467017,0.00165184,0.330815177
2,6,13,0.329761655,0.001803147,0.327958508
2,6,14,0.328204441,0.000677625,0.327526816
2,6,15,0.329909054,0.001315922,0.328593132
2,6,16,0.327992196,0.001740447,0.326251749
2,6,17,0.329654502,0.000999091,0.328655411
2,6,18,0.328882714,0.001043679,0.327839035
2,6,19,0.329135644,0.001309334,0.32782631
2,6,20,0.329213043,0.001184448,0.328028595
2,6,21,0.328639604,0.001144565,0.327495039
2,6,22,0.329325132,0.001361289,0.327963843
2,6,23,0.33049997,0.001254189,0.329245781
2,6,24,0.327714284,0.001163633,0.326550651
2,6,25,0.329933105,0.001383777,0.328549328
2,6,26,0.329346078,0.001417748,0.32792833
2,6,27,0.327128223,0.001477472,0.325650751
2,6,28,0.329201474,0.001174162,0.328027312
2,6,29,0.330456052,0.000950746,0.329505306
2,6,30,0.326113063,0.001069207,0.325043856
2,6,31,0.32819276,0.001767936,0.326424824
2,6,32,0.330708708,0.001097883,0.329610825
2,6,33,0.326453773,0.001354697,0.325099076
2,6,34,0.327628255,0.000741653,0.326886602
2,6,35,0.328819336,0.001130724,0.327688612
2,6,36,0.328356859,0.001555873,0.326800986
2,6,37,0.327820241,0.001001099,0.326819142
2,6,38,0.329405375,0.001430146,0.327975229
2,6,39,0.328007462,0.001439579,0.326567883
2,6,40,0.330053771,0.001706522,0.328347249
2,6,41,0.329113223,0.001209975,0.327903248
2,6,42,0.328234333,0.001377651,0.326856682
2,6,43,0.32852874,0.001488764,0.327039976
2,6,44,0.330640781,0.001118087,0.329522694
2,6,45,0.328969405,0.000957665,0.32801174
2,6,46,0.329649904,0.002149366,0.327500538
2,6,47,0.328655731,0.000875497,0.327780234
2,6,48,0.327845567,0.001567151,0.326278416
2,6,49,0.330442516,0.001251074,0.329191442
2,6,50,0.328356414,0.001189652,0.327166762
2,6,51,0.327559851,0.001250372,0.326309479
2,6,52,0.329443235,0.001622058,0.327821177
2,6,53,0.33059506,0.00107109,0.32952397
2,6,54,0.328431206,0.001510982,0.326920224
2,6,55,0.328197141,0.001180548,0.327016593
2,6,56,0.329757432,0.001749623,0.328007809
2,6,57,0.329516318,0.001033441,0.328482877
2,6,58,0.327595387,0.001012523,0.326582864
2,6,59,0.329868301,0.000869694,0.328998607
2,6,60,0.327971734,0.00132633,0.326645404
2,6,61,0.32770106,0.001360648,0.326340412
2,6,62,0.328873875,0.001135693,0.327738182
2,6,63,0.328614059,0.001243945,0.327370114
2,6,64,0.325739503,0.001284071,0.324455432
2,6,65,0.323725863,0.001087438,0.322638425
2,6,66,0.325230089,0.002793089,0.322437
2,6,67,0.325703898,0.003373095,0.322330803
2,6,68,0.325987532,0.003516628,0.322470904
2,6,69,0.326800286,0.003550785,0.323249501
2,6,70,0.325319599,0.003369763,0.321949836
2,6,71,0.326499289,0.003415534,0.323083755
2,6,72,0.327475889,0.003860542,0.323615347
2,6,73,0.326590964,0.003644774,0.32294619
2,6,74,0.325970301,0.003348956,0.322621345
2,6,75,0.326802229,0.002974947,0.323827282
2,6,76,0.32523867,0.003219461,0.322019209
2,6,77,0.327561309,0.003645527,0.323915782
2,6,78,0.327113901,0.003643572,0.323470329
2,6,79,0.325695537,0.003499598,0.322195939
2,6,80,0.325452579,0.003203696,0.322248883
2,6,81,0.327734708,0.003716315,0.324018393
2,6,82,0.32534397,0.002917558,0.322426412
2,6,83,0.324874552,0.003184296,0.321690256
2,6,84,0.328410386,0.003539713,0.324870673
2,6,85,0.3262444,0.003395536,0.322848864
2,6,86,0.326802912,0.003878025,0.322924887
2,6,87,0.327525511,0.00361547,0.323910041
2,6,88,0.325163444,0.003295428,0.321868016
2,6,89,0.325519153,0.003020688,0.322498465
2,6,90,0.327494288,0.003347723,0.324146565
2,6,91,0.327475394,0.003064326,0.324411068
2,6,92,0.325172977,0.003398948,0.321774029
2,6,93,0.326845863,0.003267281,0.323578582
2,6,94,0.325932633,0.00330344,0.322629193
2,6,95,0.326757549,0.003755296,0.323002253
2,6,96,0.327071798,0.00320246,0.323869338
2,6,97,0.327380784,0.003066842,0.324313942
2,6,98,0.325338384,0.003082161,0.322256223
2,6,99,0.326591888,0.003110284,0.323481604
2,6,100,0.325728371,0.003321134,0.322407237
2,6,101,0.325916036,0.003271406,0.32264463
2,6,102,0.327650459,0.003489178,0.324161281
2,6,103,0.326247991,0.003313539,0.322934452
2,6,104,0.327022313,0.003670571,0.323351742
2,6,105,0.327196732,0.003415228,0.323781504
2,6,106,0.32519795,0.003293096,0.321904854
2,6,107,0.325795218,0.003708236,0.322086982
2,6,108,0.326264354,0.003596874,0.32266748
2,6,109,0.327050392,0.003730806,0.323319586
2,6,110,0.325307946,0.003551634,0.321756312
3,6,1,0.709245675,0.249723635,0.45952204
3,6,2,0.421382582,0.096440279,0.324942303
3,6,3,0.3275435,0.005805865,0.321737635
3,6,4,0.329091794,0.005991134,0.32310066
3,6,5,0.330186275,0.006853791,0.323332484
